config_id,seed,station,cluster,n_train,n_test,r2,rmse,ubrmse,bias,mae,pearson
Clustering_Backbone54_k2_c0_0_c1_0,13,SourdoughGulch_WA_985,0,6690,0,,,,,,
Clustering_Backbone54_k2_c0_0_c1_0,13,SourdoughGulch_WA_985,1,5727,906,0.3128229560587551,0.0664535537184694,0.05510119108999053,-0.03714745674037249,0.05383745206053683,0.7707083862665927
Clustering_Backbone54_k2_c0_0_c1_0,13,Spokane,0,7049,0,,,,,,
Clustering_Backbone54_k2_c0_0_c1_0,13,Spokane,1,5766,897,0.5582262990181107,0.07633923593280562,0.05379604039358973,0.0541633176677336,0.06461241716671416,0.8979445980454853
Clustering_Backbone54_k2_c0_0_c1_0,21,BeaverPass_WA_990,0,8439,626,0.7535547550069978,0.04523125548684737,0.0413920719515381,0.01823630588894454,0.03510984294130779,0.8972429045853906
Clustering_Backbone54_k2_c0_0_c1_0,21,BeaverPass_WA_990,1,3984,0,,,,,,
Clustering_Backbone54_k2_c0_0_c1_0,21,CayusePass_WA,0,8582,1066,0.702570292006309,0.0655008868092499,0.06469725660594866,0.010228937406309547,0.052497977527344204,0.853269006755932
Clustering_Backbone54_k2_c0_0_c1_0,21,CayusePass_WA,1,3984,15,-13.241648358207275,0.13237035695539778,0.023958449986964916,0.13018411606152852,0.13018411606152852,0.9379847975099318
Clustering_Backbone54_k2_c0_0_c1_0,21,Darrington,0,8576,999,0.6750349074818239,0.05326109643059125,0.04260272581737992,0.03196485798369657,0.0434557402992511,0.899300715066402
Clustering_Backbone54_k2_c0_0_c1_0,21,Darrington,1,3984,0,,,,,,
Clustering_Backbone54_k2_c0_0_c1_0,21,Paradise_WA,0,8405,1066,0.7763054971075924,0.04656896875477925,0.03860340395381379,0.02604699702580472,0.03633669837599176,0.9208439490169787
Clustering_Backbone54_k2_c0_0_c1_0,21,Paradise_WA,1,4014,1,,0.08251619720458983,0.0,0.08251619720458983,0.08251619720458983,
Clustering_Backbone54_k2_c0_0_c1_0,21,Quinault,0,8464,1044,0.5787451693475341,0.04504571958427559,0.045018019475149926,0.0015794858024723226,0.03572299611682636,0.8700670202362473
Clustering_Backbone54_k2_c0_0_c1_0,21,Quinault,1,3984,0,,,,,,
Clustering_Backbone54_k2_c0_0_c1_0,21,SourdoughGulch_WA_985,0,6690,0,,,,,,
Clustering_Backbone54_k2_c0_0_c1_0,21,SourdoughGulch_WA_985,1,5727,906,0.30394674804534594,0.06688136413214493,0.05547468204211813,-0.037358754268610975,0.05427102938373357,0.7683159408671731
Clustering_Backbone54_k2_c0_0_c1_0,21,Spokane,0,7049,0,,,,,,
Clustering_Backbone54_k2_c0_0_c1_0,21,Spokane,1,5766,897,0.5626430149350576,0.07595666937914049,0.05339208708599846,0.05402500032182521,0.06439256713116581,0.9003785938997838
Clustering_Backbone54_k2_c0_0_c1_0,55,BeaverPass_WA_990,0,8439,626,0.7461246310329712,0.04590803508564445,0.0414119786173331,0.01981402817254249,0.03563672198112399,0.8968067115274528
Clustering_Backbone54_k2_c0_0_c1_0,55,BeaverPass_WA_990,1,3984,0,,,,,,
Clustering_Backbone54_k2_c0_0_c1_0,55,CayusePass_WA,0,8582,1066,0.6994265849087613,0.06584613535626993,0.06452558257284098,0.013121079795188348,0.05246317994499519,0.8534403173905385
Clustering_Backbone54_k2_c0_0_c1_0,55,CayusePass_WA,1,3984,15,-12.940675974825648,0.13096417976861946,0.023342013538791815,0.1288672448158264,0.1288672448158264,0.9475070752374266
Clustering_Backbone54_k2_c0_0_c1_0,55,Darrington,0,8576,999,0.69263239356688,0.051798930651863556,0.042983004786021455,0.028906582576316876,0.04197201474203361,0.8989912511389369
Clustering_Backbone54_k2_c0_0_c1_0,55,Darrington,1,3984,0,,,,,,
Clustering_Backbone54_k2_c0_0_c1_0,55,Paradise_WA,0,8405,1066,0.7554384956562816,0.048692605454831,0.03926338318825275,0.028798551466910075,0.03827204371711997,0.9182695168156289
Clustering_Backbone54_k2_c0_0_c1_0,55,Paradise_WA,1,4014,1,,0.07957899951934813,0.0,0.07957899951934813,0.07957899951934813,
Clustering_Backbone54_k2_c0_0_c1_0,55,Quinault,0,8464,1044,0.5808527069402614,0.04493289644365149,0.04493270117779757,0.00013246766646246236,0.035510991518182315,0.8718319282090969
Clustering_Backbone54_k2_c0_0_c1_0,55,Quinault,1,3984,0,,,,,,
Clustering_Backbone54_k2_c0_0_c1_0,55,SourdoughGulch_WA_985,0,6690,0,,,,,,
Clustering_Backbone54_k2_c0_0_c1_0,55,SourdoughGulch_WA_985,1,5727,906,0.30464757620827676,0.06684768556815393,0.05539178361843595,-0.037421429333834196,0.054109954900562626,0.7683909243700991
Clustering_Backbone54_k2_c0_0_c1_0,55,Spokane,0,7049,0,,,,,,
Clustering_Backbone54_k2_c0_0_c1_0,55,Spokane,1,5766,897,0.5559960864416387,0.07653168558748226,0.053832791962359704,0.054397880550610976,0.06484193194630154,0.8974496327394518
