config_id,seed,station,year,r2,rmse,ubrmse,bias,mae,pearson
Guarded_Backbone54_k2_c0_0_c1_0,55,Spokane,2025,0.5652151308919091,0.07627513332503598,0.06126950564969315,0.04543064649764774,0.06557740257569501,0.8946033236711796
StationMean_Backbone54_k2_c0_0_c1_0,42,BeaverPass_WA_990,2023,0.7632882961373766,0.050170485308230525,0.04758587260448739,0.015895355439022787,0.03926171547141793,0.9080844890442124
StationMean_Backbone54_k2_c0_0_c1_0,42,BeaverPass_WA_990,2024,0.6875775058840298,0.0407838762181765,0.028748411070361617,0.02892841890441046,0.03268846165974935,0.9195606063658154
StationMean_Backbone54_k2_c0_0_c1_0,42,BeaverPass_WA_990,2025,-7.132299345666484,0.0356393533057389,0.03461018741271917,0.008502848423189581,0.026651645412047703,0.6210763812540995
StationMean_Backbone54_k2_c0_0_c1_0,42,CayusePass_WA,2023,0.5446394098533771,0.08060844788083442,0.06718151509988306,0.04454622204678399,0.06843700518301556,0.8317057798843717
StationMean_Backbone54_k2_c0_0_c1_0,42,CayusePass_WA,2024,0.7140353541692204,0.05957561638614426,0.05530100033834132,0.022159725390171095,0.046214809610869725,0.8756830390596332
StationMean_Backbone54_k2_c0_0_c1_0,42,CayusePass_WA,2025,0.7465693743272277,0.05865536291868708,0.05014429688176314,-0.030430266008638355,0.04614682007587119,0.9198088555741144
StationMean_Backbone54_k2_c0_0_c1_0,42,Darrington,2023,0.7698040124844597,0.0495941631034138,0.03832089464727722,0.031481582669241566,0.040602897195597926,0.9423084206657872
StationMean_Backbone54_k2_c0_0_c1_0,42,Darrington,2024,0.672741235941118,0.040563047826068566,0.03851075376363881,0.012739022470201764,0.03352034331457956,0.8398591867094158
StationMean_Backbone54_k2_c0_0_c1_0,42,Darrington,2025,0.6212389917413741,0.06090260917684763,0.04644552594747973,0.03939468141779842,0.05048223817707544,0.9104143226625773
StationMean_Backbone54_k2_c0_0_c1_0,42,Paradise_WA,2023,0.5325518801409206,0.05891372525025582,0.04290884315891448,0.040369025274662115,0.0489339204002733,0.8827726230357659
StationMean_Backbone54_k2_c0_0_c1_0,42,Paradise_WA,2024,0.8369859435240594,0.03830854621728222,0.03783876793459955,0.005980999454369531,0.03205115885568302,0.9174185632323528
StationMean_Backbone54_k2_c0_0_c1_0,42,Paradise_WA,2025,0.8638784459958149,0.037996380237702916,0.028420161857496563,0.025219423291617877,0.02805645861642001,0.9611762496811919
StationMean_Backbone54_k2_c0_0_c1_0,42,Quinault,2023,0.09972269545625512,0.06161585818936185,0.058077525599216424,0.020579480087794016,0.05405567636615351,0.9204199511666659
StationMean_Backbone54_k2_c0_0_c1_0,42,Quinault,2024,0.3841602630575567,0.04109532376848672,0.040300160255875864,-0.0080450431314862,0.03360840143506877,0.8853544576009823
StationMean_Backbone54_k2_c0_0_c1_0,42,Quinault,2025,0.8038447680477744,0.03220073872903892,0.032196324930482884,-0.0005331375681691718,0.024794655548201667,0.9151703006288112
StationMean_Backbone54_k2_c0_0_c1_0,42,SourdoughGulch_WA_985,2023,-0.15893483302961542,0.07222522851664677,0.05025376398264718,-0.05187526231122344,0.06022751495527895,0.7387770743901513
StationMean_Backbone54_k2_c0_0_c1_0,42,SourdoughGulch_WA_985,2024,0.6496709243130516,0.05209605899128132,0.043854050334707934,-0.028121551018106487,0.042291522817044964,0.8671897155578286
StationMean_Backbone54_k2_c0_0_c1_0,42,SourdoughGulch_WA_985,2025,0.18001153524246394,0.07441539638660055,0.07439914623931031,-0.0015550749938828647,0.05844414705923626,0.5062405711973142
StationMean_Backbone54_k2_c0_0_c1_0,42,Spokane,2023,0.6494226798847846,0.06757816927113641,0.052022336499101506,0.043133345189222426,0.05704020790761458,0.9172055637094391
