,max_depth,min_child_weight,lambda,subsample,colsample_bytree,val_R2_mean,val_R2_std,val_RMSE_mean,val_bias_mean,best_iter_mean
53,2,20,5,1.0,1.0,0.7751814327506001,0.0,0.050938517594764456,0.011160722050105662,601.0
242,3,50,10,1.0,1.0,0.7750480872108909,0.0,0.05095362181260776,0.009170573487232913,86.0
377,4,50,5,1.0,1.0,0.7750027613935858,0.0,0.05095875490572024,0.008697807165691324,82.0
227,3,50,5,0.6,1.0,0.7749646038921746,0.0015835428929674197,0.05096276099224317,0.00905455312160163,88.66666666666667
173,3,5,30,0.6,1.0,0.7749467905745888,0.004319292902967771,0.050962729912504445,0.00952395147888073,148.33333333333334
254,3,100,1,0.6,1.0,0.7748827840548967,0.0014654731298273372,0.050972070183655044,0.009177416322735341,90.33333333333333
287,3,100,30,1.0,1.0,0.7748605505546814,0.0,0.05097485675341793,0.009262536860805685,91.0
236,3,50,10,0.6,1.0,0.774792814476899,0.0013799882626955955,0.05098228467878976,0.009016892895434073,84.33333333333333
272,3,100,10,0.6,1.0,0.7747844627018425,0.002347801153963188,0.050982775148753275,0.008668350040876191,83.66666666666667
134,2,100,10,1.0,1.0,0.7747333506821444,0.0,0.0509892546737293,0.01098402455161007,610.0
44,2,20,1,1.0,1.0,0.7746884849289933,0.0,0.05099433211733776,0.011017141261998292,536.0
191,3,20,5,0.6,1.0,0.7742973761357191,0.0014129508998146337,0.0510383224958332,0.008976858879680288,98.0
575,5,100,30,1.0,1.0,0.774220544763138,1.1102230246251565e-16,0.051047258660875165,0.009618700405071214,122.0
179,3,5,30,1.0,1.0,0.7741737988000333,0.0,0.05105254286568961,0.008950517023332029,89.0
215,3,20,30,1.0,1.0,0.7741687372933096,0.0,0.05105311499004831,0.008953441437976562,89.0
26,2,5,10,1.0,1.0,0.7741532586458684,0.0,0.05105486456984056,0.010848797963416519,580.0
6,2,5,1,1.0,0.6,0.7739843328328546,0.0,0.051073954666847006,0.00986694432009982,537.0
233,3,50,5,1.0,1.0,0.7737920265703798,0.0,0.05109567827810315,0.00937453410147466,83.0
224,3,50,1,1.0,1.0,0.7735229224057476,0.0,0.05112606176252451,0.009117376117958325,73.0
152,3,5,1,1.0,1.0,0.7735024839387208,0.0,0.051128368651072655,0.00931080298034579,86.0
284,3,100,30,0.8,1.0,0.7734583377987194,0.0029879910842693334,0.05113223739818759,0.008973500653279358,80.0
257,3,100,1,0.8,1.0,0.7733319556770049,0.001113562677808672,0.051147458055652406,0.009473229763361861,74.0
260,3,100,1,1.0,1.0,0.7733136712730572,1.1102230246251565e-16,0.05114967500512931,0.009090099771944322,89.0
161,3,5,5,1.0,1.0,0.7733133273851299,1.1102230246251565e-16,0.05114971380268087,0.009023840619137448,97.0
62,2,20,10,1.0,1.0,0.7732106989203542,0.0,0.051161291065979116,0.010926086916474316,631.0
146,3,5,1,0.6,1.0,0.7732028019676928,0.0016700688319434703,0.05116183584690386,0.009112061691837724,91.33333333333333
149,3,5,1,0.8,1.0,0.7730053624281018,0.0006929894331145481,0.05118438708164169,0.009081096019661446,89.66666666666667
176,3,5,30,0.8,1.0,0.7727856798764536,0.0026428990044835335,0.051208342847720655,0.009109254512341227,84.66666666666667
209,3,20,30,0.6,1.0,0.7727673366532768,0.0005751829301518176,0.05121123460033807,0.00928179185938947,85.66666666666667
203,3,20,10,0.8,1.0,0.7727579049529093,0.001926472977620102,0.051211876973163234,0.009276102414244642,74.0
221,3,50,1,0.8,1.0,0.7727331904239984,0.0018712467477466422,0.05121468902402953,0.009291813040457167,81.0
17,2,5,5,1.0,1.0,0.7724512436852837,0.0,0.0512468820441557,0.01004113125525336,452.0
167,3,5,10,0.8,1.0,0.772436181909315,0.002322054080537268,0.05124790879740376,0.009073244029561316,79.0
88,2,50,5,1.0,0.8,0.7723986096941086,0.0,0.05125280862450749,0.010489219378769154,691.0
239,3,50,10,0.8,1.0,0.7723687052612701,0.0015093736164650405,0.05125589408019222,0.009180910773930198,83.0
158,3,5,5,0.8,1.0,0.7722708205718755,0.0018124802718554025,0.05126678938979127,0.009149485985139245,87.33333333333333
185,3,20,1,0.8,1.0,0.7720807524215321,0.0008321688474774505,0.05128849925631929,0.009119727477998978,85.33333333333333
194,3,20,5,0.8,1.0,0.7718499617685045,0.0017536765423627027,0.051314166962012166,0.009110155334101524,88.33333333333333
212,3,20,30,0.8,1.0,0.7717581584662815,0.0016296904457017388,0.05132454224342514,0.008995584882316303,81.66666666666667
16,2,5,5,1.0,0.8,0.7717572574665943,0.0,0.051324969824487664,0.009686422228572961,467.0
266,3,100,5,0.8,1.0,0.771732759822065,0.0009858960536215159,0.05132760462585697,0.008973833778819886,87.33333333333333
269,3,100,5,1.0,1.0,0.77166294414094,0.0,0.05133557285306093,0.009192709600793396,83.0
188,3,20,1,1.0,1.0,0.7716322339957568,0.0,0.051339024920629396,0.009380584022382212,83.0
230,3,50,5,0.8,1.0,0.7715679007231309,0.0004372578501881019,0.051346232230402376,0.008963604875242682,86.66666666666667
125,2,100,5,1.0,1.0,0.7715571216692899,0.0,0.05134746717286853,0.010067760208516954,490.0
197,3,20,5,1.0,1.0,0.7714526412169066,0.0,0.05135920794887231,0.00918782559491064,89.0
278,3,100,10,1.0,1.0,0.7712442557897532,0.0,0.05138261682146969,0.008948803394713696,78.0
98,2,50,10,1.0,1.0,0.7709890938297784,1.1102230246251565e-16,0.051411265796419865,0.010211034110829327,442.0
120,2,100,5,0.8,0.6,0.7708387790003535,0.005436821495457022,0.051424545794253186,0.009033245460861103,374.3333333333333
42,2,20,1,1.0,0.6,0.770780979650087,1.1102230246251565e-16,0.05143462054382434,0.009878784583484701,454.0
248,3,50,30,0.8,1.0,0.770720912418482,0.0012882891743826235,0.051441156656300176,0.008997045041075053,80.33333333333333
170,3,5,10,1.0,1.0,0.7706311065582724,0.0,0.051451432861459014,0.00912234957179955,86.0
111,2,100,1,0.8,0.6,0.7705202492657565,0.005032905926910407,0.051460793875646595,0.00875167275435861,348.6666666666667
15,2,5,5,1.0,0.6,0.7704208326844305,0.0,0.05147501150266439,0.00954210085457709,491.0
275,3,100,10,0.8,1.0,0.7703521394594185,0.0013487775035330868,0.051482489786686625,0.009199849380355134,76.66666666666667
3,2,5,1,0.8,0.6,0.7702161836972653,0.0045500858136296365,0.05149543587993096,0.008970475503855643,349.6666666666667
41,2,20,1,0.8,1.0,0.7701802555067063,0.006086183723706573,0.05149749763675088,0.010272000509158892,422.0
13,2,5,5,0.8,0.8,0.7701720684591488,0.00416705492242653,0.05150078866077362,0.010121956469468852,475.6666666666667
12,2,5,5,0.8,0.6,0.769990686953284,0.00482607642653033,0.05152039634973766,0.008823891174469028,345.0
116,2,100,1,1.0,1.0,0.7698062022807509,0.0,0.051543870015276,0.00928644256678108,309.0
52,2,20,5,1.0,0.8,0.7693851882660706,0.0,0.051590984182839326,0.00981468850875928,508.0
75,2,50,1,0.8,0.6,0.7693698943881696,0.0038665334307732024,0.05159088711981455,0.008598370066415796,292.0
206,3,20,10,1.0,1.0,0.7692436968079988,0.0,0.051606808327441155,0.009331156433461572,84.0
72,2,50,1,0.6,0.6,0.7691791984323707,0.005212198721533974,0.051610754142388256,0.008929609861209881,299.6666666666667
49,2,20,5,0.8,0.8,0.7682357378947735,0.004704612032403975,0.051716745022900135,0.009591666143398124,386.3333333333333
30,2,5,30,0.8,0.6,0.7680463274894391,0.005945925465307131,0.05173631327324226,0.009272546483039745,351.6666666666667
0,2,5,1,0.6,0.6,0.7679619425793479,0.00459281634841972,0.051747410975636794,0.00883392161684299,260.3333333333333
96,2,50,10,1.0,0.6,0.7677725798930822,0.0,0.05177104876442479,0.008010751687385964,161.0
24,2,5,10,1.0,0.6,0.7677300768337917,1.1102230246251565e-16,0.051775786205164764,0.008008747259305764,161.0
48,2,20,5,0.8,0.6,0.7676601653330625,0.005278162328842841,0.05178021122583757,0.008679868970212603,292.6666666666667
19,2,5,10,0.6,0.8,0.7675298854008883,0.00417882780121493,0.051795996629825404,0.008921263493315304,241.33333333333334
84,2,50,5,0.8,0.6,0.7674201835184694,0.004976141914404919,0.051807327892360554,0.00865419225712108,256.6666666666667
136,2,100,30,0.6,0.8,0.7673374659813619,0.006211982524541752,0.05181486862083525,0.009210323114258366,246.33333333333334
36,2,20,1,0.6,0.6,0.7673358635557944,0.003955299149057913,0.05181784197736686,0.008604073565021514,221.66666666666666
81,2,50,5,0.6,0.6,0.7671407030706895,0.0058647274913415605,0.05183730740363154,0.008611263920778024,255.33333333333334
18,2,5,10,0.6,0.6,0.7671203013203957,0.00534029261546178,0.05184029722981964,0.008906416902543684,258.0
139,2,100,30,0.8,0.8,0.7670664074769329,0.0055031605616790435,0.05184606013546356,0.009056130382810437,260.6666666666667
46,2,20,5,0.6,0.8,0.7666114893711041,0.001738111632438184,0.05189994917960428,0.008423723060171322,117.33333333333333
10,2,5,5,0.6,0.8,0.76660799616874,0.0017332443769573205,0.051900339610734675,0.008429865454833705,115.33333333333333
82,2,50,5,0.6,0.8,0.7665404436827453,0.0018310627747398678,0.05190780866835972,0.008370244576588437,115.0
9,2,5,5,0.6,0.6,0.766539085858365,0.005086452882307233,0.05190527367675298,0.00862988738454181,256.6666666666667
118,2,100,5,0.6,0.8,0.7665383923624002,0.001779792839747161,0.0519080588188744,0.008381029177226815,115.0
45,2,20,5,0.6,0.6,0.76646601916813,0.004993542964418411,0.05191350978227027,0.008423072220912096,218.33333333333334
76,2,50,1,0.8,0.8,0.7664215247587176,0.005668776226233726,0.05191757162833926,0.009256701879438825,277.0
54,2,20,10,0.6,0.6,0.7663340024353337,0.004412521066597874,0.05192884538395914,0.008879967317854601,259.6666666666667
67,2,20,30,0.8,0.8,0.7662475997716832,0.006518344440611761,0.05193565431373739,0.009222537020703046,237.66666666666666
103,2,50,30,0.8,0.8,0.7662466431062446,0.004377038315541422,0.051938573063550465,0.009004630042609128,221.33333333333334
31,2,5,30,0.8,0.8,0.7660937986316781,0.0063009492569406226,0.05195308005485471,0.009226399396945298,245.66666666666666
8,2,5,1,1.0,1.0,0.7660531994762186,1.1102230246251565e-16,0.05196234825083949,0.009087632246446651,203.0
57,2,20,10,0.8,0.6,0.7660010057719364,0.004213866272926684,0.051966026629005756,0.00865387569181949,228.33333333333334
40,2,20,1,0.8,0.8,0.7658300095990368,0.004854092878869345,0.0519843161865207,0.009234929317035484,253.0
32,2,5,30,0.8,1.0,0.7657710416963907,0.00862725055965904,0.051984736767558055,0.009411313352328752,316.3333333333333
77,2,50,1,0.8,1.0,0.765588993015846,0.006285507484264987,0.05200915575613763,0.009488733543675442,252.66666666666666
58,2,20,10,0.8,0.8,0.7653967786679795,0.006351414624089251,0.05203039219650115,0.009434175994390644,263.3333333333333
23,2,5,10,0.8,1.0,0.7653773587277651,0.008686216478427596,0.0520283121226201,0.009618648059691481,265.3333333333333
140,2,100,30,0.8,1.0,0.7653495281670821,0.008064867486839728,0.05203265467063047,0.009345736385667457,300.0
5,2,5,1,0.8,1.0,0.7651201443638076,0.005623971310070148,0.05206210325431312,0.009434429351356174,240.0
113,2,100,1,0.8,1.0,0.7651095504166445,0.005603538540934793,0.05206330510708281,0.009384174838464073,239.33333333333334
108,2,100,1,0.6,0.6,0.7650059204391407,0.004113412872708251,0.05207651805314697,0.008388615418110387,184.66666666666666
68,2,20,30,0.8,1.0,0.7649979659360125,0.007534370071982571,0.05207263590114431,0.009453872164233853,322.0
78,2,50,1,1.0,0.6,0.7649571106326212,0.0,0.052083933145397505,0.008374264430353079,192.0
1,2,5,1,0.6,0.8,0.7649341489528237,0.0024641325817690908,0.05208575939486377,0.008442411186096314,113.33333333333333
37,2,20,1,0.6,0.8,0.7649247793812451,0.0024057554293396488,0.05208683121919838,0.00840350961734006,113.0
85,2,50,5,0.8,0.8,0.7648770301260188,0.00217099838766819,0.052092251530442675,0.009026217558029135,224.66666666666666
127,2,100,10,0.6,0.8,0.7648768473969897,0.0017977658559345643,0.0520924442814251,0.008577298878544887,113.0
73,2,50,1,0.6,0.8,0.7647928646213313,0.0022231475323941543,0.05210154445986557,0.008406648741007517,113.0
121,2,100,5,0.8,0.8,0.7647791001740041,0.005816765330515156,0.05209963571751958,0.0090108368450674,269.6666666666667
109,2,100,1,0.6,0.8,0.764728225770097,0.0021658634479288326,0.052108733167829345,0.008470999730092145,113.0
94,2,50,10,0.8,0.8,0.7646194639502152,0.0052864915140065066,0.052118024974404265,0.009037125741046705,204.0
61,2,20,10,1.0,0.8,0.764577996398954,0.0,0.05212592081113774,0.008206186632638878,155.0
25,2,5,10,1.0,0.8,0.7645248322330569,0.0,0.052131806146033216,0.0082126366924101,155.0
126,2,100,10,0.6,0.6,0.7645035336464323,0.005832896262899057,0.052130129653453795,0.008589290338241915,211.66666666666666
93,2,50,10,0.8,0.6,0.7644357809661536,0.002101667877316873,0.05214114347989788,0.00839024790625142,178.0
55,2,20,10,0.6,0.8,0.7642727836847071,0.0017676698478154055,0.05215933160648001,0.008577222992333764,124.33333333333333
104,2,50,30,0.8,1.0,0.764181558174013,0.006363923794028876,0.052164995064019025,0.009211141932201733,244.0
95,2,50,10,0.8,1.0,0.7641703247714106,0.006979255064991228,0.052165259771902804,0.009392125913439582,234.33333333333334
91,2,50,10,0.6,0.8,0.7641580261385693,0.0018755811656260095,0.05217198028421111,0.008617149402333515,117.0
22,2,5,10,0.8,0.8,0.7641213157745496,0.004612513055907397,0.05217394985342779,0.009083364365739728,184.0
114,2,100,1,1.0,0.6,0.7640911972207064,1.1102230246251565e-16,0.052179785257142654,0.00801236436889013,168.0
138,2,100,30,0.8,0.6,0.7640238211042226,0.006112727012818388,0.05218281725841115,0.008839493504417506,223.0
102,2,50,30,0.8,0.6,0.7639616447854002,0.006716687215919136,0.05218877338058974,0.009074910236713142,248.0
112,2,100,1,0.8,0.8,0.7638518256854719,0.002066709138129107,0.05220575025875481,0.008776701175163212,159.0
97,2,50,10,1.0,0.8,0.7638415731964626,0.0,0.0522073846599636,0.008580715272173356,91.0
133,2,100,10,1.0,0.8,0.7638415731964626,0.0,0.0522073846599636,0.008580715272173356,91.0
99,2,50,30,0.6,0.6,0.7638396314005392,0.007737969207307101,0.05220051271184096,0.008646275645404135,220.66666666666666
63,2,20,30,0.6,0.6,0.76355479643026,0.007337742469895223,0.05223271725608299,0.008470241955844745,184.33333333333334
7,2,5,1,1.0,0.8,0.7634546651915667,1.1102230246251565e-16,0.05225013390394583,0.008225825258513187,149.0
43,2,20,1,1.0,0.8,0.7634546651915667,1.1102230246251565e-16,0.05225013390394583,0.008225825258513187,149.0
79,2,50,1,1.0,0.8,0.7634546651915667,1.1102230246251565e-16,0.05225013390394583,0.008225825258513187,149.0
131,2,100,10,0.8,1.0,0.7633696368471478,0.005846953105792525,0.05225549960168899,0.00908679284242234,193.0
90,2,50,10,0.6,0.6,0.7630125395863762,0.0030047050998448345,0.052297885859138506,0.008412429960868694,132.0
27,2,5,30,0.6,0.6,0.7629606261251718,0.006503892791212535,0.052299701189148756,0.008395840800372397,177.66666666666666
115,2,100,1,1.0,0.8,0.7629553331820254,0.0,0.05230525316941368,0.008175933004667364,148.0
51,2,20,5,1.0,0.6,0.7629513947449924,0.0,0.05230568768686816,0.008123145805103399,168.0
87,2,50,5,1.0,0.6,0.7629513947449924,0.0,0.05230568768686816,0.008123145805103399,168.0
4,2,5,1,0.8,0.8,0.7627937785783803,0.0006726958492441755,0.05232302152014881,0.008708992970511987,140.33333333333334
119,2,100,5,0.6,1.0,0.7627905941135625,0.0006413970745258661,0.052323377463544686,0.008714956220850079,96.66666666666667
11,2,5,5,0.6,1.0,0.7627750583595646,0.000648370051041623,0.05232508982205144,0.008709152344271762,96.66666666666667
47,2,20,5,0.6,1.0,0.7627750583595646,0.000648370051041623,0.05232508982205144,0.008709152344271762,96.66666666666667
83,2,50,5,0.6,1.0,0.7627750583595646,0.000648370051041623,0.05232508982205144,0.008709152344271762,96.66666666666667
2,2,5,1,0.6,1.0,0.7627090011823032,0.001392917556170644,0.05233219775366624,0.009017676463827973,124.66666666666667
38,2,20,1,0.6,1.0,0.7627074148818603,0.001390815140505236,0.05233237335953173,0.008983418916051854,127.66666666666667
64,2,20,30,0.6,0.8,0.7624439853568564,0.0013192091932594818,0.052361436489788575,0.008599011552687707,101.0
100,2,50,30,0.6,0.8,0.7624410206869804,0.0013150824307744129,0.052361764490364775,0.008595509270057434,101.0
28,2,5,30,0.6,0.8,0.7624404492486714,0.0013142870477857059,0.052361827711564356,0.008599634001183097,101.0
21,2,5,10,0.8,0.6,0.7623886877379237,0.001326855828667391,0.05236752826454464,0.008177998728420533,133.66666666666666
117,2,100,5,0.6,0.6,0.7623863246274034,0.0042461524840190215,0.052365894963959346,0.008236154543524478,132.66666666666666
124,2,100,5,1.0,0.8,0.7621663549058724,0.0,0.05239222712932703,0.008044743669586598,121.0
129,2,100,10,0.8,0.6,0.762056527297356,0.0022664263744443056,0.052403727490230534,0.008146632095277077,133.33333333333334
128,2,100,10,0.6,1.0,0.7618957080913482,0.001029050375540832,0.052421906464215406,0.008730741735864052,100.33333333333333
74,2,50,1,0.6,1.0,0.7618506064458764,0.0004941473090111867,0.05242696540698861,0.008775362637258354,104.0
14,2,5,5,0.8,1.0,0.7618414492467297,0.001149517311215148,0.05242784900793957,0.008408881391579333,96.33333333333333
50,2,20,5,0.8,1.0,0.7618414492467297,0.001149517311215148,0.05242784900793957,0.008408881391579333,96.33333333333333
86,2,50,5,0.8,1.0,0.7618414492467297,0.001149517311215148,0.05242784900793957,0.008408881391579333,96.33333333333333
122,2,100,5,0.8,1.0,0.7618414492467297,0.001149517311215148,0.05242784900793957,0.008408881391579333,96.33333333333333
142,2,100,30,1.0,0.8,0.7617178862367849,0.0,0.052441600308664314,0.008092625742904981,134.0
20,2,5,10,0.6,1.0,0.7616360488064254,0.0011846143013823425,0.05245044284544895,0.008808538481282692,99.66666666666667
56,2,20,10,0.6,1.0,0.7616360488064254,0.0011846143013823425,0.05245044284544895,0.008808538481282692,99.66666666666667
92,2,50,10,0.6,1.0,0.7616360488064254,0.0011846143013823425,0.05245044284544895,0.008808538481282692,99.66666666666667
110,2,100,1,0.6,1.0,0.7615828622347762,0.000564092397605065,0.05245641964293396,0.008695180182447235,104.33333333333333
59,2,20,10,0.8,1.0,0.7614386336325736,0.003116327744941819,0.05247119604382283,0.008740730041035354,132.0
34,2,5,30,1.0,0.8,0.7613691017310549,0.0,0.052479966867048956,0.008670983816562615,88.0
70,2,20,30,1.0,0.8,0.7613691017310549,0.0,0.052479966867048956,0.008670983816562615,88.0
106,2,50,30,1.0,0.8,0.7613691017310549,0.0,0.052479966867048956,0.008670983816562615,88.0
130,2,100,10,0.8,0.8,0.7613225262629578,0.0014986195949328815,0.052484829866128846,0.008723875132233418,101.66666666666667
135,2,100,30,0.6,0.6,0.7611596965901054,0.004021981655155122,0.05250111774862054,0.008013921174045847,150.66666666666666
66,2,20,30,0.8,0.6,0.7608424401295224,0.002322507172254891,0.0525372256636523,0.008483316208797045,123.66666666666667
123,2,100,5,1.0,0.6,0.7605510516521914,0.0,0.05256984313862931,0.008238528809418352,89.0
33,2,5,30,1.0,0.6,0.760468434145834,0.0,0.052578911490797194,0.008562416701975493,90.0
69,2,20,30,1.0,0.6,0.760468434145834,0.0,0.052578911490797194,0.008562416701975493,90.0
105,2,50,30,1.0,0.6,0.760468434145834,0.0,0.052578911490797194,0.008562416701975493,90.0
141,2,100,30,1.0,0.6,0.760468434145834,0.0,0.052578911490797194,0.008562416701975493,90.0
29,2,5,30,0.6,1.0,0.7600944146948659,0.0006943472394614411,0.05261989040825487,0.00855978367469931,102.0
65,2,20,30,0.6,1.0,0.7600944146948659,0.0006943472394614411,0.05261989040825487,0.00855978367469931,102.0
101,2,50,30,0.6,1.0,0.7600944146948659,0.0006943472394614411,0.05261989040825487,0.00855978367469931,102.0
137,2,100,30,0.6,1.0,0.7600199601738163,0.0006242647477043363,0.052628065634714394,0.00855979746618018,102.0
35,2,5,30,1.0,1.0,0.7595915702972578,0.0,0.05267506255408955,0.008701247385200202,96.0
71,2,20,30,1.0,1.0,0.7595915702972578,0.0,0.05267506255408955,0.008701247385200202,96.0
107,2,50,30,1.0,1.0,0.7595915702972578,0.0,0.05267506255408955,0.008701247385200202,96.0
143,2,100,30,1.0,1.0,0.7595915702972578,0.0,0.05267506255408955,0.008701247385200202,96.0
