n_features,candidate_mean_nrmse,candidate_ucb,fold_id,validation_year,held_out_stations,beta,n_train,n_validation,rmse,nrmse
50,0.49371851985419385,0.5143249357872778,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.03684142937534795,0.4704434334147038
50,0.49371851985419385,0.5143249357872778,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.03589013984553097,0.45829602436553113
50,0.49371851985419385,0.5143249357872778,outer_year_2022_stations_3_beta_0,2022,"['Darrington', 'Spokane']",0.0,4305,613,0.059942378112494095,0.48851157307153953
50,0.49371851985419385,0.5143249357872778,outer_year_2022_stations_3_beta_0.2,2022,"['Darrington', 'Spokane']",0.2,4305,613,0.059816782283841276,0.4874880064771133
40,0.49432052635113854,0.5160958272936048,outer_year_2021_stations_0_beta_0,2021,['SourdoughGulch_WA_985'],0.0,5407,365,0.056661165650649305,0.5163499837026845
40,0.49432052635113854,0.5160958272936048,outer_year_2021_stations_0_beta_0.2,2021,['SourdoughGulch_WA_985'],0.2,5407,365,0.05640896361677589,0.5140516808953749
40,0.49432052635113854,0.5160958272936048,outer_year_2021_stations_1_beta_0,2021,['Quinault'],0.0,5421,351,0.030328349324492458,0.3978109444387211
40,0.49432052635113854,0.5160958272936048,outer_year_2021_stations_1_beta_0.2,2021,['Quinault'],0.2,5421,351,0.027174098860285576,0.35643726653963836
40,0.49432052635113854,0.5160958272936048,outer_year_2021_stations_3_beta_0,2021,"['Darrington', 'Spokane']",0.0,4305,665,0.05940913912369558,0.5387370919492774
40,0.49432052635113854,0.5160958272936048,outer_year_2021_stations_3_beta_0.2,2021,"['Darrington', 'Spokane']",0.2,4305,665,0.05646144438608054,0.5120066509039952
40,0.49432052635113854,0.5160958272936048,outer_year_2022_stations_0_beta_0,2022,['SourdoughGulch_WA_985'],0.0,5407,364,0.058160311783826184,0.6061006474538166
40,0.49432052635113854,0.5160958272936048,outer_year_2022_stations_0_beta_0.2,2022,['SourdoughGulch_WA_985'],0.2,5407,364,0.05893980765866929,0.6142239353100789
40,0.49432052635113854,0.5160958272936048,outer_year_2022_stations_1_beta_0,2022,['Quinault'],0.0,5421,362,0.03696372827531693,0.47200511859847
40,0.49432052635113854,0.5160958272936048,outer_year_2022_stations_1_beta_0.2,2022,['Quinault'],0.2,5421,362,0.034050959453588776,0.43481077004927904
