family,ece_input,policy,seed,station,n,r2,rmse,ubrmse,bias,mae,pearson
Clustering_V0_Full_k2,native,c1_only,42,ECE_Renton_Garden_North,30,-14.300062367685383,0.10134354690884215,0.02952378736727218,0.096947720342238,0.096947720342238,-0.6653419875924782
Clustering_V0_Full_k2,native,c1_only,42,ECE_Renton_Garden_Shed,30,-1520.4918597711846,0.17627691743977308,0.008426520680020656,0.17607539683697368,0.17607539683697368,-0.5306955440513134
Clustering_V0_Full_k2,native,c1_only,42,ECE_Renton_Home,30,-8843.897542143644,0.23442036469025496,0.007119230215923646,0.23431223600709547,0.23431223600709547,-0.6620074675693596
Clustering_V0_Full_k2,native,gapi_transplant,42,ECE_BBG_Lost_Meadow,30,-64.82580932399003,0.061935213543685655,0.014343547130938904,0.06025141767962375,0.06025141767962375,-0.6101168664758295
Clustering_V0_Full_k2,native,gapi_transplant,42,ECE_BBG_Main_St,30,-121.90937241183656,0.06210290109648165,0.005379229002365482,0.06186949345145386,0.06186949345145386,0.7661425450837281
Clustering_V0_Full_k2,native,gapi_transplant,42,ECE_Renton_Garden_North,30,-1.2480579977697737,0.03884662159796171,0.021627423652425485,-0.0322694058782267,0.0322694058782267,0.550632738109235
Clustering_V0_Full_k2,native,gapi_transplant,42,ECE_Renton_Garden_Shed,30,-112.8993252396417,0.04823043805399848,0.011800939276704222,0.04676444148140897,0.04676444148140897,0.6563101827851574
Clustering_V0_Full_k2,native,gapi_transplant,42,ECE_Renton_Home,30,-1775.8315639072398,0.10506838680331168,0.012826356442316396,0.10428255120519908,0.10428255120519908,0.6384375596042521
Clustering_V0_Full_k2,native,dynamic_transplant,42,ECE_BBG_Lost_Meadow,30,-64.82580932399003,0.061935213543685655,0.014343547130938904,0.06025141767962375,0.06025141767962375,-0.6101168664758295
Clustering_V0_Full_k2,native,dynamic_transplant,42,ECE_BBG_Main_St,30,-121.90937241183656,0.06210290109648165,0.005379229002365482,0.06186949345145386,0.06186949345145386,0.7661425450837281
Clustering_V0_Full_k2,native,dynamic_transplant,42,ECE_Renton_Garden_North,30,-1.2480579977697737,0.03884662159796171,0.021627423652425485,-0.0322694058782267,0.0322694058782267,0.550632738109235
Clustering_V0_Full_k2,native,dynamic_transplant,42,ECE_Renton_Garden_Shed,30,-112.8993252396417,0.04823043805399848,0.011800939276704222,0.04676444148140897,0.04676444148140897,0.6563101827851574
Clustering_V0_Full_k2,native,dynamic_transplant,42,ECE_Renton_Home,30,-1775.8315639072398,0.10506838680331168,0.012826356442316396,0.10428255120519908,0.10428255120519908,0.6384375596042521
Clustering_V0_Full_k2,native,seasonal,42,ECE_BBG_Lost_Meadow,30,-64.82580932399003,0.061935213543685655,0.014343547130938904,0.06025141767962375,0.06025141767962375,-0.6101168664758295
Clustering_V0_Full_k2,native,seasonal,42,ECE_BBG_Main_St,30,-121.90937241183656,0.06210290109648165,0.005379229002365482,0.06186949345145386,0.06186949345145386,0.7661425450837281
Clustering_V0_Full_k2,native,seasonal,42,ECE_Renton_Garden_North,30,-1.2480579977697737,0.03884662159796171,0.021627423652425485,-0.0322694058782267,0.0322694058782267,0.550632738109235
Clustering_V0_Full_k2,native,seasonal,42,ECE_Renton_Garden_Shed,30,-112.8993252396417,0.04823043805399848,0.011800939276704222,0.04676444148140897,0.04676444148140897,0.6563101827851574
Clustering_V0_Full_k2,native,seasonal,42,ECE_Renton_Home,30,-1775.8315639072398,0.10506838680331168,0.012826356442316396,0.10428255120519908,0.10428255120519908,0.6384375596042521
Clustering_V0_Full_k2,native,margin_fallback,42,ECE_BBG_Lost_Meadow,30,-76.16018983195852,0.06705577392948371,0.018831496690996156,0.06435721831821997,0.06435721831821997,-0.48398465080703806
Clustering_V0_Full_k2,native,margin_fallback,42,ECE_BBG_Main_St,30,-65.06391162237296,0.04553040675118156,0.01811541965895592,0.041771395829059296,0.041771395829059296,0.763613969542331
Clustering_V0_Full_k2,native,margin_fallback,42,ECE_Renton_Garden_North,30,-4.709519529469355,0.06190835736218115,0.015686754527896432,-0.0598879824644732,0.0598879824644732,0.7969089535268141
