id,group,track,Configuration,year,R2,RMSE,ubRMSE,Bias,MAE,Med|Err|,Pearson
309,TB,two_regime,TB L2=0.65 L1=0.04 (d9 LR0.005 MCW8 plateau),2024,0.7845937873126361,0.0442376162490136,0.04422067943919854,-0.0012240103474382075,0.03428097203722795,0.027356732964515684,0.8912103294789315
309,TB,two_regime,TB L2=0.65 L1=0.04 (d9 LR0.005 MCW8 plateau),2025,0.8289396604729738,0.043669144397729426,0.043668437592818236,0.00024845649897438485,0.03290367160525737,0.02698160070180894,0.9113441464948919
310,TB,two_regime,TB L2=0.9 L1=0.02 (d9 LR0.005 MCW8 plateau),2023,0.8216002874834583,0.0436980420075311,0.04000046513961243,-0.0175920909475424,0.034227119498818674,0.027574708104133594,0.9223056958666721
310,TB,two_regime,TB L2=0.9 L1=0.02 (d9 LR0.005 MCW8 plateau),2024,0.7839355104603741,0.04430515929793174,0.044289364622878795,-0.0011829292949282707,0.034391757256209236,0.02801518577337264,0.8910878381674093
310,TB,two_regime,TB L2=0.9 L1=0.02 (d9 LR0.005 MCW8 plateau),2025,0.8291997208561066,0.04363593701003241,0.043635116873746466,0.00026753347080841686,0.03286399417883888,0.027408249497413634,0.9114160227442959
311,TB,two_regime,TB L2=0.9 L1=0.04 (d9 LR0.005 MCW8 plateau),2023,0.8209732195758545,0.043774773081500705,0.04004706797967885,-0.017676625938449316,0.034322233751917994,0.0276816230416298,0.9220942017825816
311,TB,two_regime,TB L2=0.9 L1=0.04 (d9 LR0.005 MCW8 plateau),2024,0.7839080117982232,0.044307978580840394,0.044294798648281314,-0.0010806380654166036,0.034330194815092335,0.0275866409689188,0.8907811251794396
311,TB,two_regime,TB L2=0.9 L1=0.04 (d9 LR0.005 MCW8 plateau),2025,0.8291932980062556,0.043636757454934935,0.04363500972862238,0.0003905472619925181,0.03280081875163421,0.026805002689361576,0.9114979152029411
312,TB,two_regime,TB L2=1.25 L1=0.02 (d9 LR0.005 MCW8 plateau),2023,0.8206787973391141,0.043810753653816675,0.040062567732867975,-0.017730561253518656,0.03434084168788544,0.027941628098487853,0.9220443582215994
312,TB,two_regime,TB L2=1.25 L1=0.02 (d9 LR0.005 MCW8 plateau),2024,0.7845757548558312,0.04423946785812001,0.04421938665056154,-0.0013328017923808439,0.03431155221662636,0.02737461268901825,0.8912683963615392
312,TB,two_regime,TB L2=1.25 L1=0.02 (d9 LR0.005 MCW8 plateau),2025,0.8287581796831731,0.04369230292173499,0.0436912946757694,0.00029682344876529087,0.03286772227055565,0.027201203703880322,0.9111671888547753
313,TB,two_regime,TB L2=1.25 L1=0.04 (d9 LR0.005 MCW8 plateau),2023,0.8189525459504958,0.04402112262648145,0.04025873894072339,-0.01780711027085527,0.03454953047396887,0.028002245098352432,0.9212232308414559
313,TB,two_regime,TB L2=1.25 L1=0.04 (d9 LR0.005 MCW8 plateau),2024,0.783581958367397,0.044341393338843516,0.04432523342225101,-0.0011970151598864021,0.034375688667151925,0.02759972521662713,0.8904499546653909
313,TB,two_regime,TB L2=1.25 L1=0.04 (d9 LR0.005 MCW8 plateau),2025,0.8278695249617146,0.04380552622227049,0.0438043092103389,0.00032653057291321183,0.03295681532514574,0.02694524520635605,0.9107994968148805
314,TC,two_regime,TC sub=0.8 col=0.7 (d9 LR0.005 MCW8),2023,0.8186655638426167,0.04405599821276287,0.040541311298512066,-0.01724334818763755,0.034667686924439965,0.02780097991228104,0.9200344115976553
314,TC,two_regime,TC sub=0.8 col=0.7 (d9 LR0.005 MCW8),2024,0.787011585877955,0.043988646005627074,0.04397707878821827,-0.0010087213010605484,0.03441770384269631,0.027991819024085984,0.8918649415262527
314,TC,two_regime,TC sub=0.8 col=0.7 (d9 LR0.005 MCW8),2025,0.828725677829066,0.04369644914453199,0.04369171670394254,0.0006430857665184603,0.03318320137942948,0.028395866394042957,0.911854778748111
315,TC,two_regime,TC sub=0.8 col=0.75 (d9 LR0.005 MCW8),2023,0.8177563456739224,0.044166309384503034,0.04045630963686535,-0.01771863130192953,0.03475355936248309,0.028204950094223025,0.920401707501168
315,TC,two_regime,TC sub=0.8 col=0.75 (d9 LR0.005 MCW8),2024,0.7843597854286014,0.04426163801610162,0.04424542013466884,-0.0011980805377991913,0.03440947776666074,0.02813103866577149,0.891033343086729
315,TC,two_regime,TC sub=0.8 col=0.75 (d9 LR0.005 MCW8),2025,0.8285659949516142,0.04371681398692603,0.04371651914456548,0.00016055855732775715,0.03314403346609842,0.027845851421356205,0.9113488781420626
316,TC,two_regime,TC sub=0.8 col=0.8 (d9 LR0.005 MCW8),2023,0.8190957114880757,0.04400371405777558,0.04022252721578721,-0.01784587221891196,0.03461307715587731,0.02838509324193001,0.9213940955177452
316,TC,two_regime,TC sub=0.8 col=0.8 (d9 LR0.005 MCW8),2024,0.7816630925494792,0.04453753552132437,0.04452299353189493,-0.0011380321928978901,0.034499810970533715,0.028395708546042436,0.8900384700295391
316,TC,two_regime,TC sub=0.8 col=0.8 (d9 LR0.005 MCW8),2025,0.829981854375456,0.043535912905444535,0.043534486481749526,0.000352419183387141,0.03296434612688057,0.02747657370567322,0.9119075042097788
317,TC,two_regime,TC sub=0.8 col=0.85 (d9 LR0.005 MCW8),2023,0.8187558265123048,0.04404503199178318,0.040320461843502096,-0.017726398390081836,0.03443029869378934,0.0280902223289013,0.9209934313494277
317,TC,two_regime,TC sub=0.8 col=0.85 (d9 LR0.005 MCW8),2024,0.7784841864758727,0.044860589055720934,0.04483694538294511,-0.0014562895155382416,0.034759378061823124,0.028284727573394775,0.8886442459609883
317,TC,two_regime,TC sub=0.8 col=0.85 (d9 LR0.005 MCW8),2025,0.8294598984172682,0.043602689352233416,0.04360239286590419,0.0001607952571323436,0.03314346494929275,0.027719162702560418,0.9115991917983998
318,TC,two_regime,TC sub=0.8 col=0.9 (d9 LR0.005 MCW8),2023,0.8196821826270844,0.04393232863553262,0.04032034982254262,-0.017444738161641365,0.034067050299077646,0.027123090252280234,0.9211212502809234
318,TC,two_regime,TC sub=0.8 col=0.9 (d9 LR0.005 MCW8),2024,0.7730420555925708,0.045408305859828364,0.04539197614114357,-0.0012176793755238194,0.035144254692735896,0.028154437392950066,0.8863470090770228
318,TC,two_regime,TC sub=0.8 col=0.9 (d9 LR0.005 MCW8),2025,0.8253639804542097,0.04412319271793685,0.044121058621885666,0.00043396049166284363,0.03337121592003978,0.02738075335323811,0.9089534566427462
319,TC,two_regime,TC sub=0.85 col=0.7 (d9 LR0.005 MCW8),2023,0.8183319291011175,0.04409650860106976,0.0404406294278278,-0.017580033057003272,0.034691985809005225,0.028074973821639995,0.920439550983963
319,TC,two_regime,TC sub=0.85 col=0.7 (d9 LR0.005 MCW8),2024,0.7884416360526543,0.043840722659171986,0.043829305670536625,-0.0010004637510185087,0.03427101033531756,0.028032169520854952,0.8925332476099217
319,TC,two_regime,TC sub=0.85 col=0.7 (d9 LR0.005 MCW8),2025,0.8264931581021409,0.04398031348276371,0.043976613753537154,0.0005704531658030321,0.033269479702456056,0.02797327199578285,0.9106793848610633
320,TC,two_regime,TC sub=0.85 col=0.75 (d9 LR0.005 MCW8),2023,0.81938179715928,0.04396890611272215,0.040319978501278456,-0.01753750376780625,0.03447386239264526,0.027776323676109313,0.9209433065721233
320,TC,two_regime,TC sub=0.85 col=0.75 (d9 LR0.005 MCW8),2024,0.7843973882591565,0.04425777872797913,0.044246151298939336,-0.0010144324354686841,0.034482356647467224,0.028076603651046764,0.8908308879374963
320,TC,two_regime,TC sub=0.85 col=0.75 (d9 LR0.005 MCW8),2025,0.8269405099453202,0.04392357977636051,0.04392303234952859,0.00021929339381619687,0.033229861961042724,0.027663640975952128,0.9106557658627282
321,TC,two_regime,TC sub=0.85 col=0.8 (d9 LR0.005 MCW8),2023,0.818092032524826,0.04412561418735691,0.040362617612524555,-0.017830561597341667,0.03467125937641175,0.028263407945632923,0.9208137049481784
321,TC,two_regime,TC sub=0.85 col=0.8 (d9 LR0.005 MCW8),2024,0.7831984936297657,0.04438065955565678,0.04435162872062535,-0.001604983620760935,0.03436675814121936,0.027589234828948983,0.8906178929762972
321,TC,two_regime,TC sub=0.85 col=0.8 (d9 LR0.005 MCW8),2025,0.8307443613177148,0.04343817704403075,0.04343726136120372,-0.0002820467107404634,0.0327027737783646,0.026925683051347737,0.9124604283093269
322,TC,two_regime,TC sub=0.85 col=0.85 (d9 LR0.005 MCW8),2023,0.817871978129438,0.044152295538094015,0.04039552407438276,-0.01782208843090955,0.03450364459544192,0.027511059045791625,0.9207185530565647
322,TC,two_regime,TC sub=0.85 col=0.85 (d9 LR0.005 MCW8),2024,0.7814582596496479,0.044558422081532614,0.04452755002359882,-0.0016583929847651152,0.034522086633334184,0.02775804138183592,0.8899578202515426
322,TC,two_regime,TC sub=0.85 col=0.85 (d9 LR0.005 MCW8),2025,0.8307290351607002,0.04344014367053997,0.0434395306226481,-0.0002307843174305804,0.03275806172594167,0.02709434871375562,0.9122216806448806
323,TC,two_regime,TC sub=0.85 col=0.9 (d9 LR0.005 MCW8),2023,0.8190202665325537,0.04401288883250878,0.0403223560858787,-0.01764205155491778,0.03409730342052121,0.02688301885128022,0.9210857625378902
323,TC,two_regime,TC sub=0.85 col=0.9 (d9 LR0.005 MCW8),2024,0.7739684851099398,0.04531553402004775,0.04530046361079078,-0.0011685975224712613,0.03508111545796894,0.028389092504978175,0.8867554802696007
323,TC,two_regime,TC sub=0.85 col=0.9 (d9 LR0.005 MCW8),2025,0.825802075739005,0.04406781381911429,0.0440678135256806,-5.085465821497457e-06,0.03321410320487437,0.0272803414463997,0.9091955529539338
324,TC,two_regime,TC sub=0.9 col=0.7 (d9 LR0.005 MCW8),2023,0.8174322781819913,0.04420556043001652,0.040487498060096924,-0.01774525496479241,0.0347552268445009,0.027949422784149636,0.9202479021038668
324,TC,two_regime,TC sub=0.9 col=0.7 (d9 LR0.005 MCW8),2024,0.7892178161150298,0.04376022580964046,0.04374625851184414,-0.0011055447189632552,0.03420430582384123,0.02817808640003204,0.8930384434572424
324,TC,two_regime,TC sub=0.9 col=0.7 (d9 LR0.005 MCW8),2025,0.8287764572636852,0.043689971099714134,0.04368811145170698,0.0004031035562806471,0.033111532007674964,0.027886209130287186,0.9118640898719214
325,TC,two_regime,TC sub=0.9 col=0.75 (d9 LR0.005 MCW8),2023,0.8206292020604549,0.04381681165557479,0.04017887111478618,-0.017480597804466425,0.0343494230380944,0.02759080109000205,0.9215198326653915
325,TC,two_regime,TC sub=0.9 col=0.75 (d9 LR0.005 MCW8),2024,0.7870153378771191,0.0439882585524161,0.043974982750397636,-0.0010806398921187719,0.034204199886623626,0.027829458296298987,0.8922089151304987
325,TC,two_regime,TC sub=0.9 col=0.75 (d9 LR0.005 MCW8),2025,0.8282863920505684,0.04375244976440226,0.043751832813969806,0.0002323484559429303,0.033103865864018145,0.027459022760391236,0.9111904302992945
326,TC,two_regime,TC sub=0.9 col=0.85 (d9 LR0.005 MCW8),2023,0.8228495651091738,0.04354477132000256,0.03994449727131392,-0.017337365631874768,0.03383563435193269,0.0269658408164978,0.9225683943727062
326,TC,two_regime,TC sub=0.9 col=0.85 (d9 LR0.005 MCW8),2024,0.7798140258923153,0.04472572919043593,0.04470859515341706,-0.0012378897463286224,0.03467448065154522,0.028239404082298282,0.8892852455550506
326,TC,two_regime,TC sub=0.9 col=0.85 (d9 LR0.005 MCW8),2025,0.8277450293889509,0.04382136481313312,0.04382103802130977,0.00016923599092464396,0.03297467949140882,0.02706638205051423,0.9103726606982536
327,TC,two_regime,TC sub=0.9 col=0.9 (d9 LR0.005 MCW8),2023,0.8207474544019259,0.043802365896017326,0.0401374915689089,-0.01753935656300845,0.03374375441209282,0.02692831456661226,0.9218955632549902
327,TC,two_regime,TC sub=0.9 col=0.9 (d9 LR0.005 MCW8),2024,0.7710852541830626,0.04560363793835424,0.045595471367120666,-0.0008630087036530838,0.03519023298831915,0.027918093204498284,0.8852361360364899
327,TC,two_regime,TC sub=0.9 col=0.9 (d9 LR0.005 MCW8),2025,0.820417426295948,0.0447437225985239,0.04474340052956553,0.00016976756030879798,0.033704054503129015,0.027522621631622307,0.9060471717153618
328,TC,two_regime,TC sub=0.95 col=0.7 (d9 LR0.005 MCW8),2023,0.8173528081388773,0.04421518051933298,0.040527779330446656,-0.01767714034847896,0.03478669184034743,0.028140513956546792,0.9200876419719664
328,TC,two_regime,TC sub=0.95 col=0.7 (d9 LR0.005 MCW8),2024,0.7868391103027422,0.04400645315188849,0.0439946493520804,-0.001019189578463448,0.03442754145013888,0.02836197781562806,0.8915957303256672
328,TC,two_regime,TC sub=0.95 col=0.7 (d9 LR0.005 MCW8),2025,0.8278917193975283,0.04380270199755998,0.04380216725644812,0.00021643919513074576,0.03320022971706367,0.028275620192289356,0.9113949825730664
329,TC,two_regime,TC sub=0.95 col=0.75 (d9 LR0.005 MCW8),2023,0.8214753176591671,0.0437133446684393,0.04017032611478764,-0.017239530212084703,0.034139793828021785,0.02720254820585251,0.9215642233085991
329,TC,two_regime,TC sub=0.95 col=0.75 (d9 LR0.005 MCW8),2024,0.7838723638757963,0.0443116330945067,0.04430446079730037,-0.0007972333175777177,0.034502000378307404,0.028280988037586205,0.8906614887245633
329,TC,two_regime,TC sub=0.95 col=0.75 (d9 LR0.005 MCW8),2025,0.8255280571323143,0.044102460201906564,0.044102242214375136,0.00013866335254864758,0.033404277286172894,0.027421525478363046,0.9095652608836244
330,TC,two_regime,TC sub=0.95 col=0.8 (d9 LR0.005 MCW8),2023,0.8207959046934659,0.04379644581043263,0.04005298412480764,-0.017716860001819417,0.034290465029367806,0.027464804053306563,0.9220935569026817
330,TC,two_regime,TC sub=0.95 col=0.8 (d9 LR0.005 MCW8),2024,0.7815697691304195,0.044547052810669355,0.04453316102937014,-0.0011124220641256415,0.03443936823621572,0.027673743218183527,0.8899817254573972
330,TC,two_regime,TC sub=0.95 col=0.8 (d9 LR0.005 MCW8),2025,0.828510062500508,0.043723944979255934,0.04372393990368051,2.106770836239e-05,0.03292547004359144,0.026490177661180486,0.9110226257541115
331,TC,two_regime,TC sub=0.95 col=0.85 (d9 LR0.005 MCW8),2023,0.8209836953884844,0.043773492314935304,0.04005467811298928,-0.01765619978111139,0.03406821810531621,0.026863485336303717,0.9221045047892238
331,TC,two_regime,TC sub=0.95 col=0.85 (d9 LR0.005 MCW8),2024,0.7810071132600996,0.044604390433692014,0.04459068392676285,-0.0011056911434792955,0.03447506181631192,0.027610406339168544,0.8897916442755398
331,TC,two_regime,TC sub=0.95 col=0.85 (d9 LR0.005 MCW8),2025,0.82780376690311,0.043813892815404855,0.04381389246682791,-5.526755423304931e-06,0.03303128838598974,0.02708896589279176,0.9104459643002191
332,TC,two_regime,TC sub=0.95 col=0.9 (d9 LR0.005 MCW8),2023,0.8203510174592773,0.043850776046825156,0.04023974072608495,-0.017425665732082506,0.033788834554155156,0.0264514418542385,0.9214290061858885
332,TC,two_regime,TC sub=0.95 col=0.9 (d9 LR0.005 MCW8),2024,0.7694402796023451,0.04576719782570754,0.04576070110815423,-0.0007711231468587244,0.03538511892422829,0.027571150302886954,0.8840967656112977
332,TC,two_regime,TC sub=0.95 col=0.9 (d9 LR0.005 MCW8),2025,0.8217499460884022,0.04457741217374611,0.044576735535404706,0.0002456117151832608,0.033536819927041425,0.027334840655326834,0.9068288761433377
333,TC,two_regime,TC sub=1.0 col=0.7 (d9 LR0.005 MCW8),2023,0.8183803509792635,0.04409063145915873,0.04053011600801431,-0.017357807431938498,0.03464847067659061,0.02761101162433624,0.9200801161047341
333,TC,two_regime,TC sub=1.0 col=0.7 (d9 LR0.005 MCW8),2024,0.7887492102153986,0.043808842146606616,0.0437919275232135,-0.0012172649785122285,0.034177342071368855,0.027693923652172103,0.8926758120272555
333,TC,two_regime,TC sub=1.0 col=0.7 (d9 LR0.005 MCW8),2025,0.8294288102909575,0.043606663385706124,0.043606662029295806,-1.0876444936657754e-05,0.03301403367547002,0.027520947426557543,0.9121727863698712
334,TC,two_regime,TC sub=1.0 col=0.75 (d9 LR0.005 MCW8),2023,0.819812887818348,0.04391640335302904,0.04026955395030609,-0.017521800937955183,0.0343484364478116,0.02736153298616409,0.9211659591624515
334,TC,two_regime,TC sub=1.0 col=0.75 (d9 LR0.005 MCW8),2024,0.7848589688802167,0.0442103779141928,0.04418873592075749,-0.0013831605262236482,0.03436178280068737,0.02803366345167159,0.8911784677216105
334,TC,two_regime,TC sub=1.0 col=0.75 (d9 LR0.005 MCW8),2025,0.8269784641714821,0.04391876300238982,0.043918500024317374,-0.00015198445354658226,0.033103834367367746,0.02720492720603941,0.9101963037563442
335,TC,two_regime,TC sub=1.0 col=0.8 (d9 LR0.005 MCW8),2023,0.8185471895384495,0.04407037564548567,0.04026254209630622,-0.0179199808447829,0.0344360172168081,0.02731758975982665,0.9212702198815519
335,TC,two_regime,TC sub=1.0 col=0.8 (d9 LR0.005 MCW8),2024,0.7797863140801278,0.04472854361132984,0.044689127220080345,-0.0018773710070494225,0.03443693678011386,0.027820411682128898,0.8892263753631077
335,TC,two_regime,TC sub=1.0 col=0.8 (d9 LR0.005 MCW8),2025,0.8271921428007967,0.04389163516466264,0.043891425777731106,0.00013557516649964,0.032853127949522956,0.026500412881374363,0.9100637784616591
336,TC,two_regime,TC sub=1.0 col=0.85 (d9 LR0.005 MCW8),2023,0.8191779004173448,0.043993716978537385,0.04032652959060318,-0.01758459964758524,0.0340794070945435,0.02648533134162426,0.9210964796353229
336,TC,two_regime,TC sub=1.0 col=0.85 (d9 LR0.005 MCW8),2024,0.7745665442482875,0.04525554389002633,0.04522342922735282,-0.0017046118915196055,0.034844388596017045,0.028211392521858225,0.8867683865045584
336,TC,two_regime,TC sub=1.0 col=0.85 (d9 LR0.005 MCW8),2025,0.8230789845635248,0.04441091589061122,0.0444104829271842,-0.00019610307806091796,0.033125534793874194,0.026846825659275056,0.907537636288523
337,TC,two_regime,TC sub=1.0 col=0.9 (d9 LR0.005 MCW8),2023,0.8196334295632456,0.04393826729123428,0.04042868793938043,-0.017207339249754552,0.03365222343451201,0.025823215402662747,0.9207963298278581
337,TC,two_regime,TC sub=1.0 col=0.9 (d9 LR0.005 MCW8),2024,0.7646704882608267,0.04623818745166093,0.04621566451453282,-0.0014430288614874535,0.035539034508354,0.02731965321302414,0.8822700660157297
337,TC,two_regime,TC sub=1.0 col=0.9 (d9 LR0.005 MCW8),2025,0.8168739146355033,0.045183006316196636,0.04518205153151672,0.0002937331660415685,0.0333215746727727,0.026233975291252147,0.903979646127285
338,TD,two_regime,TD d=9 LR=0.005 Est=500 MCW=8,2023,0.8147844648322884,0.04452496719407161,0.040622703761633655,-0.018228237510184805,0.035644157580758194,0.029806801676750178,0.9215630939662067
338,TD,two_regime,TD d=9 LR=0.005 Est=500 MCW=8,2024,0.7942491185673136,0.04323480023031729,0.0432217421019391,-0.0010625255897666755,0.03468190247050485,0.0281291097998619,0.8914869814710683
338,TD,two_regime,TD d=9 LR=0.005 Est=500 MCW=8,2025,0.8170346445672245,0.045163173380520664,0.045162698772568795,0.0002070492144010347,0.03515840790659404,0.02903298842906951,0.9101879858496472
339,TD,two_regime,TD d=9 LR=0.008 Est=500 MCW=8,2023,0.8193154621375169,0.04397697952544466,0.040164583375649446,-0.017910359305214493,0.03476226399697916,0.02811218237876892,0.9215666370770391
339,TD,two_regime,TD d=9 LR=0.008 Est=500 MCW=8,2024,0.7853306535733834,0.04416188692915023,0.04414209312532906,-0.0013220709730674548,0.034347252157582275,0.027683378577232354,0.8904933651323671
339,TD,two_regime,TD d=9 LR=0.008 Est=500 MCW=8,2025,0.8285473332085957,0.04371919335660531,0.043718891395791167,-0.00016248961584882285,0.03310680338823218,0.027532028093934055,0.9117191872065081
340,TD,two_regime,TD d=10 LR=0.005 Est=500 MCW=8,2023,0.8139437619471497,0.044625903348607054,0.0409503555290396,-0.01773526520028596,0.03548300792945061,0.029332887709140776,0.9203413766135995
340,TD,two_regime,TD d=10 LR=0.005 Est=500 MCW=8,2024,0.7920886481520828,0.04346119921500418,0.043453325703566595,-0.0008272378775410968,0.034875810893843555,0.02828932380676269,0.8901525244287946
340,TD,two_regime,TD d=10 LR=0.005 Est=500 MCW=8,2025,0.8134219203122298,0.04560687629145448,0.045604973006975205,0.00041665584970760613,0.03565338655703161,0.02917391890287399,0.9085102794279762
341,TD,two_regime,TD d=10 LR=0.008 Est=500 MCW=8,2023,0.8193306958808934,0.04397512560880677,0.040365316646256665,-0.0174485782904444,0.034670207246363105,0.027863285303115826,0.9207519382707033
341,TD,two_regime,TD d=10 LR=0.008 Est=500 MCW=8,2024,0.7905096211536983,0.04362592470817444,0.043610909831887736,-0.0011444869061123665,0.034002211979128685,0.02742422759532928,0.892473576867534
341,TD,two_regime,TD d=10 LR=0.008 Est=500 MCW=8,2025,0.8270272332793471,0.043912572935261567,0.04391158655922923,0.0002943257480844422,0.033052473408147987,0.027305598586797708,0.9110025575111411
342,TD,two_regime,TD d=9 LR=0.005 Est=800 MCW=8,2023,0.8210614640014819,0.04376398319903013,0.03999513920312118,-0.017767246988994997,0.03445124146399443,0.02747554069757462,0.9222560197689479
342,TD,two_regime,TD d=9 LR=0.005 Est=800 MCW=8,2024,0.7863211522258976,0.04405988619074162,0.04404463970711361,-0.001159001385527912,0.03438687303910865,0.028045498967170707,0.8910107381768274
342,TD,two_regime,TD d=9 LR=0.005 Est=800 MCW=8,2025,0.8268456452796905,0.04393561674943819,0.04393387405594118,0.00039131776117609527,0.03321025066357777,0.027262619853019726,0.9106677978479703
343,TD,two_regime,TD d=9 LR=0.008 Est=800 MCW=8,2023,0.8208615052249224,0.04378842888119439,0.04003935388394124,-0.017727849402562584,0.03441108431844938,0.027735340833663955,0.9222074386942805
343,TD,two_regime,TD d=9 LR=0.008 Est=800 MCW=8,2024,0.7823103368197505,0.04447147234311539,0.044453863899576916,-0.0012513339931327435,0.03429233351915334,0.027403898835182183,0.8909094574601052
343,TD,two_regime,TD d=9 LR=0.008 Est=800 MCW=8,2025,0.831329649700575,0.043363007088998075,0.04336271485106471,-0.00015919970398736144,0.03266952227933062,0.027031755924224854,0.9124467925762956
344,TD,two_regime,TD d=10 LR=0.005 Est=800 MCW=8,2023,0.8204023133737609,0.043844515153451544,0.0402800559445242,-0.017316425790192477,0.03431015416101345,0.027251610159873943,0.9210974576615883
344,TD,two_regime,TD d=10 LR=0.005 Est=800 MCW=8,2024,0.7859853420953209,0.04409449407947369,0.04408415829207936,-0.0009546705209817848,0.034437798543825206,0.02772795867919922,0.890130602543334
344,TD,two_regime,TD d=10 LR=0.005 Est=800 MCW=8,2025,0.8246010155444199,0.04421947227957706,0.04421575333508758,0.0005734855664930444,0.03349646927018858,0.027237491905689238,0.90963683314719
345,TD,two_regime,TD d=10 LR=0.008 Est=800 MCW=8,2023,0.820045662085165,0.04388802753825803,0.040304454281865805,-0.01736979925732834,0.03444012262625818,0.027652408421039595,0.9210938348252149
345,TD,two_regime,TD d=10 LR=0.008 Est=800 MCW=8,2024,0.7875535300252638,0.04393264630872311,0.0439179681297097,-0.0011355558309327077,0.03394546121556957,0.027349806442856797,0.8926910181878476
345,TD,two_regime,TD d=10 LR=0.008 Est=800 MCW=8,2025,0.829301898272149,0.043622882949677595,0.04362207370708333,0.0002657109991360528,0.032608906789869836,0.026622984573245037,0.9114217817763508
346,TD,two_regime,TD d=9 LR=0.005 Est=1000 MCW=8,2023,0.8218124760714371,0.04367204705373603,0.03994079198156542,-0.017662979073447747,0.03423726667214791,0.027501518920063972,0.9225578061702364
346,TD,two_regime,TD d=9 LR=0.005 Est=1000 MCW=8,2024,0.7844668442578078,0.044250649371328374,0.04423785584604809,-0.001063992447582415,0.03432357592454521,0.027662096917629234,0.891302145292178
346,TD,two_regime,TD d=9 LR=0.005 Est=1000 MCW=8,2025,0.828584797972804,0.04371441647331611,0.04371289183620186,0.00036509576695371805,0.03290281115945747,0.027021176114678372,0.9110867823757606
347,TD,two_regime,TD d=9 LR=0.008 Est=1000 MCW=8,2023,0.8211614162305609,0.04375175855810776,0.04002941603948414,-0.01765962141340651,0.034354506840638795,0.02775025451183319,0.9222772392174738
347,TD,two_regime,TD d=9 LR=0.008 Est=1000 MCW=8,2024,0.7819346269154555,0.04450983238593155,0.04449279003569401,-0.0012315899737204853,0.034291468935326946,0.027498145818710323,0.8909576205995325
347,TD,two_regime,TD d=9 LR=0.008 Est=1000 MCW=8,2025,0.8317901129205079,0.04330377701154111,0.043303425641707555,-0.0001744452876438807,0.032610056625880554,0.02677652013301851,0.9126182927021675
348,TD,two_regime,TD d=10 LR=0.005 Est=1000 MCW=8,2023,0.8211239049804127,0.04375634676573869,0.040215602340698105,-0.017243062682087768,0.034130838836118484,0.02688008046150206,0.9214051367596909
348,TD,two_regime,TD d=10 LR=0.005 Est=1000 MCW=8,2024,0.7839655090961118,0.04430208350219513,0.044291912243591046,-0.0009492694251367111,0.034387327650622634,0.02808404618501663,0.8902572814233706
348,TD,two_regime,TD d=10 LR=0.005 Est=1000 MCW=8,2025,0.826181294555609,0.04401982114325871,0.04401619117914755,0.0005653030737758795,0.033202653072413775,0.02713023185729982,0.9099304055973028
349,TD,two_regime,TD d=10 LR=0.008 Est=1000 MCW=8,2023,0.8202678941750845,0.043860919714017586,0.04028996163272123,-0.01733491476164068,0.03440391160503906,0.027715748786926286,0.9211812832446024
349,TD,two_regime,TD d=10 LR=0.008 Est=1000 MCW=8,2024,0.7872014840017563,0.04396903173658054,0.04395504750176874,-0.0011088511936596607,0.0339470937260032,0.027402386546134944,0.8927304907981981
349,TD,two_regime,TD d=10 LR=0.008 Est=1000 MCW=8,2025,0.8297885966337293,0.04356064927288584,0.04355988025822359,0.0002588377186431951,0.032541446319078196,0.026628643780946742,0.9116020778868812
350,TD,two_regime,TD d=9 LR=0.005 Est=1500 MCW=8,2023,0.8225966351067296,0.043575846182004635,0.03987850153493518,-0.017565861373866662,0.03408841170672286,0.027418513834476466,0.9229203992379161
350,TD,two_regime,TD d=9 LR=0.005 Est=1500 MCW=8,2024,0.7832030519349756,0.04438019299604098,0.04436820522948096,-0.0010314528978594287,0.03430568915681584,0.027603775814175596,0.8915392532483767
350,TD,two_regime,TD d=9 LR=0.005 Est=1500 MCW=8,2025,0.829776926485331,0.04356214256451605,0.043560970642763444,0.00031953320879370324,0.03273216709641147,0.02704649674892426,0.9114622346918603
351,TD,two_regime,TD d=9 LR=0.008 Est=1500 MCW=8,2023,0.8213093018915913,0.04373366515859331,0.04002513465590882,-0.01762447343838464,0.03432679766713175,0.027806927263736736,0.9223066026612923
351,TD,two_regime,TD d=9 LR=0.008 Est=1500 MCW=8,2024,0.7819978478820879,0.04450337982867425,0.04448670152875005,-0.0012182788133915164,0.03428141522405614,0.02753987514972686,0.8911173278487811
351,TD,two_regime,TD d=9 LR=0.008 Est=1500 MCW=8,2025,0.831917182874535,0.043287417543484835,0.0432865639628074,-0.0002718416410013954,0.03259702690116424,0.026981137633323674,0.9126359371924816
352,TD,two_regime,TD d=10 LR=0.005 Est=1500 MCW=8,2023,0.8216383830576414,0.04369337610628802,0.04017526611244388,-0.017177284662013924,0.03401665918999697,0.02680305546522141,0.9216635692521163
352,TD,two_regime,TD d=10 LR=0.005 Est=1500 MCW=8,2024,0.7826387047985608,0.04443791880109593,0.04442841699060414,-0.000918907548011782,0.034376922951311534,0.027952582478523252,0.8904475205275932
352,TD,two_regime,TD d=10 LR=0.005 Est=1500 MCW=8,2025,0.8271823756490558,0.043892875531305726,0.04388956054015788,0.0005394423032288824,0.03303251459062805,0.027277896940708164,0.9101627400541124
