id,group,track,Configuration,R2,RMSE,ubRMSE,Bias,MAE,Med|Err|,Pearson,Train Time (s),Inference Time (s)
239,TA,two_regime,TA d=9 LR=0.008 MCW=10 Est=750,0.8145706148366796,0.04386570670470645,0.04340278314472569,-0.006355992447701913,0.0337925961554298,0.027488572597503647,0.9051137847122549,20.846405430696905,0.009278448298573494
240,TA,two_regime,TA d=9 LR=0.008 MCW=15 Est=750,0.8137689228868275,0.043960429705395515,0.043335383186923974,-0.007386741089647538,0.03388445877083703,0.027691858172416678,0.905422375074,20.0934152379632,0.010271100327372551
241,TA,two_regime,TA d=9 LR=0.01 MCW=4 Est=500,0.8132022974931438,0.04402725576333035,0.04356472956865834,-0.006365028488496457,0.033851295109007654,0.027089972496032705,0.904237473822913,14.485616998746991,0.008360389620065689
242,TA,two_regime,TA d=9 LR=0.01 MCW=6 Est=500,0.8144576400478201,0.04387906748985858,0.043420972878739285,-0.0063238973776739505,0.033799478472197525,0.027340040504932397,0.9049478966215688,15.936985962092876,0.008773845620453358
243,TA,two_regime,TA d=9 LR=0.01 MCW=8 Est=500,0.8141428329791444,0.043916276206819184,0.0434558060286937,-0.006342888795350341,0.033815039373765454,0.02734307172894477,0.9047702953895288,15.511849819682539,0.008358313702046871
244,TA,two_regime,TA d=9 LR=0.01 MCW=10 Est=500,0.8134249662281381,0.044001007002036345,0.043456929397891,-0.006898108762549937,0.03394815959076191,0.027638114273548148,0.9047182461565693,15.065994840115309,0.008935785852372646
245,TA,two_regime,TA d=9 LR=0.01 MCW=15 Est=500,0.8116273195136956,0.04421247326549344,0.04360507745793377,-0.007303424685691506,0.03410652097523708,0.027754665255546554,0.9040591812181891,14.730644842609763,0.007748568430542946
246,TA,two_regime,TA d=10 LR=0.003 MCW=4 Est=1500,0.8124855801796609,0.044111638188342954,0.04371108673125247,-0.00593106402192726,0.03395735054749691,0.02719016134738922,0.9033794210000765,51.30067745503038,0.013135451823472977
247,TA,two_regime,TA d=10 LR=0.003 MCW=6 Est=1500,0.8133157282825547,0.04401388620716183,0.04360044952787209,-0.006018552984270262,0.03389556247281344,0.027241208612918864,0.9039223322712295,50.599810927174985,0.0138392960652709
248,TA,two_regime,TA d=10 LR=0.003 MCW=8 Est=1500,0.8131269413932463,0.04403613539007552,0.043572777353222965,-0.006371365145674913,0.03400049485640538,0.027449464201927204,0.9040369209677033,49.778337348252535,0.01750138122588396
249,TA,two_regime,TA d=10 LR=0.003 MCW=10 Est=1500,0.8136810520156779,0.04397079957964792,0.04349571935207338,-0.0064462092518964,0.03396592359695235,0.027667388319969177,0.9043865923817068,48.951489340513945,0.014491741545498371
250,TA,two_regime,TA d=10 LR=0.003 MCW=15 Est=1500,0.812891508433867,0.04406386623154153,0.04349024910618337,-0.007086786292340277,0.03404128321366908,0.0277990974187851,0.904456930525231,45.96304169297218,0.01700443495064974
251,TA,two_regime,TA d=10 LR=0.005 MCW=4 Est=1000,0.811193382292977,0.044263368123192585,0.043883711298194183,-0.005784949464429719,0.0340704264674527,0.02742418962717057,0.9026747246144218,35.578325267881155,0.014659132808446884
252,TA,two_regime,TA d=10 LR=0.005 MCW=6 Est=1000,0.8120521378863057,0.044162591105557474,0.043773783098742275,-0.0058472528918227015,0.03398422594087541,0.02716863501071931,0.903186341522262,35.059358201920986,0.012127012945711613
253,TA,two_regime,TA d=10 LR=0.005 MCW=8 Est=1000,0.8132088800439353,0.04402648001984798,0.043576403844454444,-0.006279169604580656,0.03394890457060627,0.02732825875282288,0.9041019772179109,34.31292376574129,0.011926739476621151
254,TA,two_regime,TA d=10 LR=0.005 MCW=10 Est=1000,0.814462036843715,0.04387854758581397,0.04340787489655717,-0.006409628320377308,0.03384131696091633,0.027553080022335058,0.9048992266034456,29.558476579375565,0.01137992087751627
255,TA,two_regime,TA d=10 LR=0.005 MCW=15 Est=1000,0.8145318720023116,0.04387028902332449,0.043329941628010904,-0.006864285651340043,0.0338425489715444,0.027777879536151906,0.905244976856805,29.142705854959786,0.01080444548279047
256,TA,two_regime,TA d=10 LR=0.008 MCW=4 Est=750,0.8125857847653153,0.044099850350618114,0.04369438995365992,-0.005966329485069946,0.03389318604968106,0.0270666570663452,0.9036091445167704,26.063914690166712,0.010879714041948318
257,TA,two_regime,TA d=10 LR=0.008 MCW=6 Est=750,0.8145758954078404,0.043865082106736994,0.04344091800619116,-0.006085398180082753,0.03377402940603857,0.02710747407376766,0.9048150055329606,25.45538417994976,0.010583716444671154
258,TA,two_regime,TA d=10 LR=0.008 MCW=8 Est=750,0.8148369013723151,0.043834198635864685,0.04335356332326271,-0.006473447089788595,0.03374456234170051,0.027224752679467206,0.9052065877003038,24.85601673554629,0.010110961273312569
259,TA,two_regime,TA d=10 LR=0.008 MCW=10 Est=750,0.8149901923958518,0.04381605036416209,0.04331101330211921,-0.006633430203027864,0.033729887387788995,0.027441136360168455,0.9054128628109351,24.168284380808473,0.010547338053584099
260,TA,two_regime,TA d=10 LR=0.008 MCW=15 Est=750,0.8137769271111666,0.043959484984117565,0.04337126911376188,-0.0071672404403998035,0.033906948365707776,0.02770249652862547,0.9050989978474521,22.640065242536366,0.00910256803035736
261,TA,two_regime,TA d=10 LR=0.01 MCW=4 Est=500,0.8118725124104698,0.04418368959503141,0.043795187056533465,-0.00584636783937943,0.0340401549522025,0.027446380257606512,0.9030717970390282,16.947282674722373,0.009380809962749481
262,TA,two_regime,TA d=10 LR=0.01 MCW=6 Est=500,0.8138362410082234,0.04395248366043356,0.04355607922621939,-0.0058897183599879,0.03386355602815072,0.02737185007333755,0.9042330411198829,16.869262486696243,0.007975200191140175
263,TA,two_regime,TA d=10 LR=0.01 MCW=8 Est=500,0.8143587118920215,0.04389076373205179,0.043415759825734056,-0.006439793454527042,0.03379935702952779,0.0273017919063568,0.9048872007376578,16.270358929410577,0.008441345766186714
264,TA,two_regime,TA d=10 LR=0.01 MCW=10 Est=500,0.8137223957021449,0.04396592080636688,0.04346568405781391,-0.006613357826250285,0.03392782011635129,0.027427911877632133,0.9045931958086126,15.849541267380118,0.008564218878746033
265,TA,two_regime,TA d=10 LR=0.01 MCW=15 Est=500,0.8116822722924677,0.04420602388155208,0.043601342737472605,-0.007286663084416408,0.03416933387923547,0.027946373611688616,0.9039558088837025,15.536411222070456,0.009608511812984943
266,TB,two_regime,TB L2=0.25 L1=0.0 (d9 LR0.005 MCW8),0.814520041551888,0.043871688177477774,0.043349338481395945,-0.006749805683662882,0.033834004687263525,0.027687152206897728,0.9054591735744859,31.212594876997173,0.013800966553390026
267,TB,two_regime,TB L2=0.25 L1=0.01 (d9 LR0.005 MCW8),0.8146960241539432,0.04385087060207264,0.043356205406920076,-0.006567975736303629,0.033824766096612294,0.02769544517993927,0.9053657422064699,31.088624145835638,0.011862698942422867
268,TB,two_regime,TB L2=0.25 L1=0.03 (d9 LR0.005 MCW8),0.8148446614488039,0.04383328009350724,0.043358053549479136,-0.006437051821785928,0.03380101392285341,0.027393750846385942,0.9052897339136791,30.370747045613825,0.01168539933860302
269,TB,two_regime,TB L2=0.25 L1=0.05 (d9 LR0.005 MCW8),0.8138517240115446,0.04395065588631633,0.04345472557747865,-0.006583842177893907,0.03394332109763318,0.02737212580442428,0.9047427014568185,30.056196979247034,0.011863768100738525
270,TB,two_regime,TB L2=0.25 L1=0.08 (d9 LR0.005 MCW8),0.813262616551561,0.04402014674379026,0.04352601633449586,-0.0065771742712222355,0.03402717632078467,0.027309506759047517,0.9043388078421816,25.751523785293102,0.01199065987020731
271,TB,two_regime,TB L2=0.25 L1=0.1 (d9 LR0.005 MCW8),0.8131323907929116,0.04403549331718199,0.04354907234663702,-0.006527095022669279,0.03405017806539407,0.027499536991119372,0.9042249959837648,26.06757930573076,0.013507883064448833
272,TB,two_regime,TB L2=0.5 L1=0.0 (d9 LR0.005 MCW8),0.8146355336925242,0.043858027337228454,0.043383751951354535,-0.006432466753619493,0.03377548212524267,0.02760284835100174,0.9053049001180102,27.47220855858177,0.011151114478707314
273,TB,two_regime,TB L2=0.5 L1=0.01 (d9 LR0.005 MCW8),0.8148239562342119,0.04383573087917292,0.04336456006517992,-0.006409854293560602,0.03376858242481632,0.02748218834400177,0.9053054619533568,27.030367067083716,0.012725372798740864
274,TB,two_regime,TB L2=0.5 L1=0.03 (d9 LR0.005 MCW8),0.8143877506987658,0.04388733080701436,0.04337885056682484,-0.006661315850895515,0.03387870789771714,0.02747157989442349,0.9051255548277438,35.88454534113407,0.01141155231744051
275,TB,two_regime,TB L2=0.5 L1=0.05 (d9 LR0.005 MCW8),0.8138975360873855,0.04394524730902297,0.043440572145595734,-0.006640892463704158,0.03394139945837261,0.0275316554903984,0.9048103396741485,34.96736298315227,0.010777425952255726
276,TB,two_regime,TB L2=0.5 L1=0.08 (d9 LR0.005 MCW8),0.8133360986355689,0.044011484818843066,0.04352176433012117,-0.006547276193398721,0.03404070539343483,0.027430750012397767,0.9043437209876029,34.468587533570826,0.011861370876431465
277,TB,two_regime,TB L2=0.5 L1=0.1 (d9 LR0.005 MCW8),0.813144033206019,0.04403412152409173,0.04355760577122231,-0.0064605601829299366,0.0340759337164259,0.02763522094488145,0.9041464639138741,33.75074033625424,0.011243701912462711
278,TB,two_regime,TB L2=0.75 L1=0.0 (d9 LR0.005 MCW8),0.8143806903828585,0.04388816549188686,0.043399287791915674,-0.0065324489586775555,0.03380803902612667,0.027507530942559245,0.9051926155533797,38.98644013889134,0.012034347280859947
279,TB,two_regime,TB L2=0.75 L1=0.01 (d9 LR0.005 MCW8),0.8141037744390321,0.04392089054468244,0.043440810815347466,-0.006476154873315299,0.03389298554783591,0.02741975605487823,0.9049121651340022,38.094484493136406,0.011152076534926891
280,TB,two_regime,TB L2=0.75 L1=0.03 (d9 LR0.005 MCW8),0.8143726596426727,0.043889114882989834,0.04340104898156178,-0.006527124367771369,0.033876203314284724,0.027374150872230524,0.9050272339006958,36.50011935271323,0.01162844616919756
281,TB,two_regime,TB L2=0.75 L1=0.05 (d9 LR0.005 MCW8),0.8136747524030936,0.043971542919667844,0.043478692993344864,-0.006565047016332424,0.03393983649430273,0.027465567789971834,0.9046242574946418,35.33751595299691,0.011416090652346611
282,TB,two_regime,TB L2=0.75 L1=0.08 (d9 LR0.005 MCW8),0.8134551200342792,0.0439974511901436,0.043505875833594346,-0.006558542458575746,0.0340009759824104,0.027506392776966093,0.9044097075586368,29.103200654499233,0.011023562401533127
283,TB,two_regime,TB L2=0.75 L1=0.1 (d9 LR0.005 MCW8),0.8132541594621142,0.04402114353965579,0.043550050102263316,-0.006422944389400703,0.034044822025191025,0.027620598435401916,0.9041732388383446,29.032370666973293,0.013057970441877842
284,TB,two_regime,TB L2=1.0 L1=0.0 (d9 LR0.005 MCW8),0.8136982351282147,0.043968771947389886,0.04347785473588333,-0.006552026719039478,0.03390116970370723,0.027426259547471993,0.9048095508893953,29.583644848316908,0.014400094747543335
285,TB,two_regime,TB L2=1.0 L1=0.01 (d9 LR0.005 MCW8),0.8143021176157073,0.04389745345272243,0.043407304416403086,-0.006541585659123167,0.033874758486235876,0.027561020642519002,0.9050188356702172,29.4099392760545,0.01203902717679739
286,TB,two_regime,TB L2=1.0 L1=0.03 (d9 LR0.005 MCW8),0.813833453771351,0.04395281268667695,0.04344536296035304,-0.006659593104183942,0.03392692123513072,0.027533486872911458,0.9047720018731846,29.588046391494572,0.011934995651245117
287,TB,two_regime,TB L2=1.0 L1=0.05 (d9 LR0.005 MCW8),0.8130721535472509,0.04404259022153107,0.04353075165923212,-0.006695029006954674,0.03401185751160511,0.027628800392150883,0.9043293316186184,29.114014511927962,0.012360278517007828
288,TB,two_regime,TB L2=1.0 L1=0.08 (d9 LR0.005 MCW8),0.8135125526483877,0.04399067779824402,0.043519294851940456,-0.00642267146433543,0.03400764772895824,0.027673982024192814,0.9043284696905752,28.566552164964378,0.011242526583373547
289,TB,two_regime,TB L2=1.0 L1=0.1 (d9 LR0.005 MCW8),0.8133135116792608,0.0440141475067203,0.04351841446461208,-0.006587319882135284,0.03405449091669881,0.027590397000312794,0.9043084286149393,27.828064665198326,0.01167245302349329
290,TB,two_regime,TB L2=1.5 L1=0.0 (d9 LR0.005 MCW8),0.8144740393786953,0.04387712830128865,0.04337571695613323,-0.00661434550875308,0.033847421099815034,0.027494630575180035,0.9051581406685306,30.23942935653031,0.011611077934503555
291,TB,two_regime,TB L2=1.5 L1=0.01 (d9 LR0.005 MCW8),0.8135529589797745,0.04398591179864516,0.043490945529636726,-0.006580128699072896,0.03395487064387413,0.02764006233215334,0.9045860846207948,30.043035935610533,0.011663658544421196
292,TB,two_regime,TB L2=1.5 L1=0.03 (d9 LR0.005 MCW8),0.812937395037252,0.044058462775190675,0.043543023291229464,-0.006719617903743533,0.03400671671159632,0.027706889986991876,0.9042886979826108,29.517614393495023,0.01104324497282505
293,TB,two_regime,TB L2=1.5 L1=0.05 (d9 LR0.005 MCW8),0.8134145851109836,0.044002231102725727,0.0435322114652239,-0.006414273689570202,0.03400266669928757,0.02758500081300736,0.9042957049630626,29.008145024068654,0.012270825915038586
294,TB,two_regime,TB L2=1.5 L1=0.08 (d9 LR0.005 MCW8),0.8136006130148072,0.043980290255596015,0.0434746327788252,-0.006649980128750068,0.03402006611179144,0.027683645993471145,0.9045113754596645,29.190640651620924,0.0130265848711133
295,TB,two_regime,TB L2=1.5 L1=0.1 (d9 LR0.005 MCW8),0.8133309502969168,0.04401209175051127,0.04351062952685026,-0.006624902899862684,0.0340426184885699,0.027565501868724834,0.9043386597068568,28.938470877707005,0.011232935823500156
296,TB,two_regime,TB L2=2.0 L1=0.0 (d9 LR0.005 MCW8),0.8135311190749344,0.04398848791890013,0.04349939488091269,-0.006541384745269921,0.033944126238554626,0.02762477010488512,0.9045686360385952,29.57058103289455,0.01250735204666853
297,TB,two_regime,TB L2=2.0 L1=0.01 (d9 LR0.005 MCW8),0.8132234744776443,0.04402476003954176,0.04351216693647394,-0.00669856887936952,0.0339895874334156,0.02759193295240403,0.9044732209937136,29.19365441519767,0.011976055800914764
298,TB,two_regime,TB L2=2.0 L1=0.03 (d9 LR0.005 MCW8),0.812954277469359,0.044056474588428866,0.04355344417136973,-0.006638558124491993,0.034002584671812115,0.02761251115798949,0.9042336290173073,29.813433999195695,0.011087584309279919
299,TB,two_regime,TB L2=2.0 L1=0.05 (d9 LR0.005 MCW8),0.81296902812932,0.044054737379794304,0.04356147217507565,-0.006574041948661071,0.034059149552078144,0.027761335909366622,0.9041458454982679,29.453631790354848,0.011462734080851078
300,TB,two_regime,TB L2=2.0 L1=0.08 (d9 LR0.005 MCW8),0.812716765574896,0.0440844373157093,0.043561089091431686,-0.006772675292013813,0.03409864635563419,0.027806812673807142,0.9041014140335811,28.968891073018312,0.01142829842865467
301,TB,two_regime,TB L2=2.0 L1=0.1 (d9 LR0.005 MCW8),0.8133955197326919,0.044004479128791886,0.04348483339928078,-0.006742658795540154,0.034026103002343926,0.027555514395236964,0.9044297389403964,28.534641951322556,0.011245833709836006
302,TB,two_regime,TB L2=3.0 L1=0.0 (d9 LR0.005 MCW8),0.8123948630967719,0.04412230722187235,0.04361196665695756,-0.00669136450163277,0.03406609955744261,0.027808162182569502,0.9040010105525368,29.5025179637596,0.011936710216104984
303,TB,two_regime,TB L2=3.0 L1=0.01 (d9 LR0.005 MCW8),0.8122628501265199,0.044137828365405245,0.04363992228524576,-0.0066109814514701435,0.03411751190671568,0.027957695603370677,0.903833427722613,29.163958876393735,0.012685025110840797
304,TB,two_regime,TB L2=3.0 L1=0.03 (d9 LR0.005 MCW8),0.8131963925500241,0.0440279516401612,0.04348980355527206,-0.006862762734658586,0.03404582537759737,0.027783342957496654,0.9044509472066677,28.46433488279581,0.011932400986552238
305,TB,two_regime,TB L2=3.0 L1=0.05 (d9 LR0.005 MCW8),0.813930182253251,0.043941392693870505,0.0434228369434478,-0.006730766944389147,0.033980711817385746,0.02784731996059417,0.9047226421767207,28.018940975889564,0.01551983505487442
306,TB,two_regime,TB L2=3.0 L1=0.08 (d9 LR0.005 MCW8),0.8129721880542058,0.044054365221515936,0.04351710332288415,-0.0068592137637005085,0.03404431249826606,0.02757924330234529,0.904287988647295,29.522139448672533,0.01325268391519785
307,TB,two_regime,TB L2=3.0 L1=0.1 (d9 LR0.005 MCW8),0.8126307720832071,0.044094557120711635,0.04353777858545734,-0.006985112992313961,0.034100700705237345,0.02783037322759628,0.9041650771548978,29.393398052081466,0.011630754917860031
308,TB,two_regime,TB L2=0.65 L1=0.02 (d9 LR0.005 MCW8 plateau),0.8141813842999603,0.043911721315869005,0.04342514299627967,-0.006518912844578213,0.03386403956098364,0.02738744020462036,0.9049347333663668,29.46287873852998,0.01305511873215437
309,TB,two_regime,TB L2=0.65 L1=0.04 (d9 LR0.005 MCW8 plateau),0.8138879765261073,0.043946375966540545,0.043438587351332054,-0.006661312897111711,0.033924789828143086,0.027426504552364353,0.9048113741479726,29.31554983370006,0.013141625560820103
310,TB,two_regime,TB L2=0.9 L1=0.02 (d9 LR0.005 MCW8 plateau),0.8143250243919772,0.04389474588238303,0.04339989272832698,-0.00657252061607209,0.03388523821163349,0.027589734941720966,0.9050295666362186,30.194801537320018,0.011780801229178905
311,TB,two_regime,TB L2=0.9 L1=0.04 (d9 LR0.005 MCW8 plateau),0.8140853046224892,0.0439230723819945,0.043434902008664615,-0.006530357951263464,0.03387872578647561,0.027342424750328054,0.9048147636824682,30.025937129743397,0.011830246075987816
312,TB,two_regime,TB L2=1.25 L1=0.02 (d9 LR0.005 MCW8 plateau),0.8140464915026783,0.04392765701824391,0.04341896170215831,-0.006665794462701613,0.03389837930791102,0.027599019587039947,0.9049200039250322,29.447030229493976,0.01251846645027399
313,TB,two_regime,TB L2=1.25 L1=0.04 (d9 LR0.005 MCW8 plateau),0.8128289327609054,0.04407123387039492,0.04356870656091269,-0.006636374271251372,0.03402106341769823,0.02752796548604965,0.9041697358902189,28.857026332989335,0.013503423891961575
314,TC,two_regime,TC sub=0.8 col=0.7 (d9 LR0.005 MCW8),0.8140515696716939,0.043927057208131205,0.043476207937428804,-0.006277395825331122,0.0341441474267003,0.028027935788035405,0.9044727867956974,29.449586837552488,0.011411893181502819
315,TC,two_regime,TC sub=0.8 col=0.75 (d9 LR0.005 MCW8),0.8128510614229472,0.04406862858988601,0.0435633700245497,-0.006654082799115387,0.03416019114915428,0.028081941246986403,0.9041688069797583,29.412976007908583,0.01316832099109888
316,TC,two_regime,TC sub=0.8 col=0.8 (d9 LR0.005 MCW8),0.8129551773230411,0.04405636861319451,0.043555897348907364,-0.006621738556686933,0.0340895163699962,0.028154895544052122,0.904311280236046,29.218989837914705,0.012410081923007965
317,TC,two_regime,TC sub=0.8 col=0.85 (d9 LR0.005 MCW8),0.8116860459197124,0.04420558096549253,0.04368754523075265,-0.00674772407613537,0.034168724970895445,0.027987605273723598,0.9037269974048541,28.638808856718242,0.013166466727852821
318,TC,two_regime,TC sub=0.8 col=0.9 (d9 LR0.005 MCW8),0.8090554349592964,0.04451327028276834,0.04403853532734526,-0.006483720960139417,0.03424238719966972,0.027595246553421007,0.9023524986505433,29.785596513189375,0.012409200891852379
319,TC,two_regime,TC sub=0.85 col=0.7 (d9 LR0.005 MCW8),0.8136670698014234,0.0439724494322615,0.04350198490468213,-0.006415108605908661,0.03412639341269735,0.028043066501617434,0.9043289940577156,29.96296564489603,0.01153421588242054
320,TC,two_regime,TC sub=0.85 col=0.75 (d9 LR0.005 MCW8),0.8129445423827935,0.0440576210675026,0.04357430755349666,-0.006507971677944917,0.03411192277996742,0.02777682363986969,0.9040616149091579,29.448332261294127,0.012452758848667145
321,TC,two_regime,TC sub=0.85 col=0.8 (d9 LR0.005 MCW8),0.8133021318222872,0.04401548897249862,0.04346061669354331,-0.006966926589612692,0.03398653189727637,0.027671731561422344,0.9046906833060714,29.02995084039867,0.012977869249880314
322,TC,two_regime,TC sub=0.85 col=0.85 (d9 LR0.005 MCW8),0.8126801641936348,0.04408874488887548,0.04353468250015177,-0.006967700157679188,0.03399806829631734,0.027489475250244144,0.9044403237077956,30.511985388584435,0.012208131141960621
323,TC,two_regime,TC sub=0.85 col=0.9 (d9 LR0.005 MCW8),0.8092372656181062,0.044492070922981894,0.04399000045158573,-0.0066651508073814845,0.03418477696320127,0.027482867121696467,0.9025448960666955,30.099195974878967,0.01260652020573616
324,TC,two_regime,TC sub=0.9 col=0.7 (d9 LR0.005 MCW8),0.8142971812896154,0.04389803690230738,0.04340515031031979,-0.0065597690824362965,0.034078972585695116,0.027991118371486656,0.9047866631531021,30.064201178960502,0.011230787262320518
325,TC,two_regime,TC sub=0.9 col=0.75 (d9 LR0.005 MCW8),0.8146320622789958,0.043858438010966665,0.04337300606494663,-0.006507298183724777,0.0339328773551207,0.027599373131990443,0.9050099526627071,29.59553728159517,0.011722955852746964
326,TC,two_regime,TC sub=0.9 col=0.85 (d9 LR0.005 MCW8),0.8130521355886831,0.04404494840186819,0.04355813053079566,-0.006530447487377776,0.0338785671663676,0.027335191607475273,0.9044158929594485,30.524460372515023,0.07091702427715063
327,TC,two_regime,TC sub=0.9 col=0.9 (d9 LR0.005 MCW8),0.8072824226460396,0.04471945633850564,0.04424896906624215,-0.006469815436800169,0.03424165332697984,0.02745900085568428,0.9014477233619489,30.119761264882982,0.012545322999358177
328,TC,two_regime,TC sub=0.95 col=0.7 (d9 LR0.005 MCW8),0.8132556964293046,0.04402096238651117,0.04352943754367385,-0.006559969250387383,0.0341947812431596,0.02824852919578552,0.9042118490002419,29.978037048131227,0.01380093302577734
329,TC,two_regime,TC sub=0.95 col=0.75 (d9 LR0.005 MCW8),0.813102737955772,0.04403898703532812,0.04357884824651101,-0.006349516879681641,0.03405162049735646,0.02761724603176116,0.9040973286546973,29.358785822056234,0.0121295265853405
330,TC,two_regime,TC sub=0.95 col=0.8 (d9 LR0.005 MCW8),0.8130840370298806,0.044041190249070564,0.04353406560615138,-0.006664200653802049,0.03394249252423059,0.02730062624812126,0.9044292513662837,30.910555495880544,0.01181651558727026
331,TC,two_regime,TC sub=0.95 col=0.85 (d9 LR0.005 MCW8),0.812756563809528,0.044079753030959054,0.04357553140174551,-0.006648134349261794,0.033907348319683284,0.027210665315389636,0.9042999451805335,30.938872418366373,0.012109368108212948
332,TC,two_regime,TC sub=0.95 col=0.9 (d9 LR0.005 MCW8),0.8070501356626688,0.04474639892332305,0.04428996230073179,-0.006374908313452295,0.03427722167577988,0.02713460874557495,0.9011767114061142,30.810602854937315,0.011789633892476559
333,TC,two_regime,TC sub=1.0 col=0.7 (d9 LR0.005 MCW8),0.8147048032449571,0.04384983183498178,0.04335283614594475,-0.006583262873305923,0.03400304037998135,0.027632083952426903,0.905033031575379,30.363182538188994,0.016167480498552322
334,TC,two_regime,TC sub=1.0 col=0.75 (d9 LR0.005 MCW8),0.8132564367773277,0.04402087512584469,0.04350164934774503,-0.006741212863502093,0.03398802956785455,0.027473087728023527,0.9044778186923085,31.12603864260018,0.013944671489298344
335,TC,two_regime,TC sub=1.0 col=0.8 (d9 LR0.005 MCW8),0.8112966801698271,0.04425125801401115,0.04369856127087169,-0.0069720569904769825,0.03397199508154545,0.027261482238769535,0.9037501192589442,31.26408839970827,0.01106017455458641
336,TC,two_regime,TC sub=1.0 col=0.85 (d9 LR0.005 MCW8),0.8086211451168395,0.04456386266672688,0.04402806640018308,-0.006889646205717972,0.034069062208370776,0.027068573355674752,0.9023963557260225,30.32452803477645,0.014931188896298409
337,TC,two_regime,TC sub=1.0 col=0.9 (d9 LR0.005 MCW8),0.8037801068968393,0.045123976954609714,0.044650436230018936,-0.0065201104798278215,0.03421988559899868,0.02635675549507141,0.8997202390039071,29.787923637777567,0.01186086144298315
338,TD,two_regime,TD d=9 LR=0.005 Est=500 MCW=8,0.8111805515194945,0.04426487210543747,0.043743587813054666,-0.006773287809646921,0.035162691601251,0.02905714119970798,0.9043894001071464,14.431493578478694,0.008721841499209404
339,TD,two_regime,TD d=9 LR=0.008 Est=500 MCW=8,0.8137145130893408,0.043966851038064095,0.04342830768845156,-0.006860472397765092,0.03413043437286131,0.027854805707931515,0.9046447937359842,14.3433498730883,0.010045770555734634
340,TD,two_regime,TD d=10 LR=0.005 Est=500 MCW=8,0.8090683858723056,0.04451176068948262,0.04404134358359076,-0.006454215291565636,0.035319094305240134,0.02892127776145936,0.9031775209042533,15.985917357727885,0.0080726882442832
341,TD,two_regime,TD d=10 LR=0.008 Est=500 MCW=8,0.8148382488126006,0.04383403914384654,0.04334938978996597,-0.006500260956443596,0.03396032747642286,0.0275281993150711,0.9049604192431412,16.3540873946622,0.009782337583601475
342,TD,two_regime,TD d=9 LR=0.005 Est=800 MCW=8,0.8141219235008454,0.043918746492505684,0.04342154024629148,-0.006589850993206851,0.03406451770247739,0.027591060280799867,0.90469525568085,24.719832527451217,0.010004684329032898
343,TD,two_regime,TD d=9 LR=0.008 Est=800 MCW=8,0.814225009972949,0.04390656631339763,0.043381503769552694,-0.0067699110869397,0.033858359190967954,0.027409149646759015,0.9052458470556813,24.5822249436751,0.012185926549136639
344,TD,two_regime,TD d=10 LR=0.005 Est=800 MCW=8,0.8130700164504036,0.044042841984479934,0.043589253974945286,-0.006304670330602955,0.03411642162970456,0.02739855644106865,0.9038621043724957,25.77151269558817,0.010231481865048409
345,TD,two_regime,TD d=10 LR=0.008 Est=800 MCW=8,0.8149047790225376,0.043826163462673665,0.04334481992848488,-0.006477591313459991,0.03372867677067026,0.027142170190811162,0.905274364111916,25.727732667699456,0.010240545496344566
346,TD,two_regime,TD d=9 LR=0.005 Est=1000 MCW=8,0.8143726596426727,0.043889114882989834,0.04340104898156178,-0.006527124367771369,0.033876203314284724,0.027374150872230524,0.9050272339006958,29.574436322785914,0.012010203674435616
347,TD,two_regime,TD d=9 LR=0.008 Est=1000 MCW=8,0.8143638819464644,0.04389015255546421,0.043369045136707494,-0.006743249607729945,0.03382056020736874,0.027393376827239982,0.9053671987646702,29.478921751491725,0.011792473495006561
348,TD,two_regime,TD d=10 LR=0.005 Est=1000 MCW=8,0.8132088800439353,0.04402648001984798,0.043576403844454444,-0.006279169604580656,0.03394890457060627,0.02732825875282288,0.9041019772179109,31.648735189810395,0.011958222836256027
349,TD,two_regime,TD d=10 LR=0.008 Est=1000 MCW=8,0.8150308228405084,0.043811238826370454,0.043332677908098645,-0.006457838091362278,0.03369662959911041,0.02723027968406677,0.9053861595024789,31.523017305880785,0.01335712056607008
350,TD,two_regime,TD d=9 LR=0.005 Est=1500 MCW=8,0.8146452356598114,0.04385687955868461,0.043373331799028844,-0.00649461109507885,0.03376709206629871,0.02728736466169357,0.9053784627591245,44.79597700946033,0.01561063714325428
351,TD,two_regime,TD d=9 LR=0.008 Est=1500 MCW=8,0.8144774833118023,0.04387672105209409,0.04335367340693887,-0.006754676336269497,0.03380337671777205,0.027388305872678743,0.905471972511912,44.42221309244633,0.015797976404428482
352,TD,two_regime,TD d=10 LR=0.005 Est=1500 MCW=8,0.8133032361901495,0.04401535879060682,0.04356896746998403,-0.006252750040208102,0.03385486557661497,0.02737031549215317,0.9043342206227198,48.442327440716326,0.01680687628686428
353,TD,two_regime,TD d=10 LR=0.008 Est=1500 MCW=8,0.8151277751508931,0.04379975540617232,0.04331839372516113,-0.0064757500501827865,0.03367919902696621,0.02727712388336659,0.9054806975467413,47.347615614533424,0.017231138423085213
354,TD,two_regime,TD d=9 LR=0.005 Est=2000 MCW=8,0.8148574405882408,0.043831767414293635,0.04334957656868917,-0.0064836753447475364,0.03373356039546588,0.027452919721603405,0.9055246241902397,57.90926349069923,0.01947944611310959
