feature,importance_mean,importance_std
A_d_F_NDVI_kobs14,2.9988605e-06,4.3497794e-06
A_d_F_NDMI_kobs7,2.713e-06,4.0683926e-06
V_rollcv_LST_modis_kobs7,2.6644552e-06,3.2749304e-06
V_rollmin_s2_b12_kobs30,2.654139e-06,9.222334e-06
C_lag_E_SAR_diff_kobs6,2.6189762e-06,4.078053e-06
SMAP_sm_interp_lag7,2.583001e-06,4.635938e-06
V_rollrng_s2_b11_kobs30,2.5826173e-06,5.4352195e-06
V_rollmean_s2_b12_kobs14,2.5825418e-06,3.9474767e-06
V_ema_F_NDVI_kobs7,2.566296e-06,2.7929545e-06
A_grad_s2_b11_kobs7,2.5658987e-06,4.007662e-06
V_rollstd_E_SAR_diff_kobs30,2.5639422e-06,1.323634e-06
V_rollstd_s2_b12_kobs7,2.5007407e-06,3.4474624e-06
C_lag_LST_modis_kobs6,2.4927729e-06,3.022081e-06
V_rollmin_LST_modis_kobs7,2.4648225e-06,5.8354744e-06
V_rollmean_s2_b11_kobs30,2.4593412e-06,4.9823257e-06
V_rollrng_E_SAR_ratio_kobs7,2.4001595e-06,5.287681e-06
V_rollmin_E_SAR_ratio_kobs7,2.3719144e-06,5.5896776e-06
V_rollmin_F_NDMI_kobs14,2.3661344e-06,2.8877316e-06
V_rollrng_F_NDVI_kobs14,2.341303e-06,2.7944227e-06
V_rollmax_F_NDVI_kobs14,2.305544e-06,2.0503976e-06
A_d_s2_b11_kobs14,2.259289e-06,3.3296812e-06
C_lag_s2_b11_kobs12,2.2536572e-06,1.4751901e-06
V_ema_s2_b12_kobs30,2.2470128e-06,2.5170405e-06
V_rollrng_s2_b11_kobs7,2.2188751e-06,2.3287112e-06
V_rollmean_F_NDVI_kobs7,2.1733433e-06,1.8083515e-06
V_rollmax_F_NDMI_kobs7,2.167987e-06,2.9780003e-06
V_rollmin_G_API_kobs7,2.1581002e-06,7.580346e-06
C_lag_F_NDVI_kobs5,2.1239498e-06,5.677056e-06
V_rollmean_F_NDMI_kobs30,2.1237663e-06,3.790113e-06
V_ema_s2_b11_kobs7,2.073464e-06,2.3648756e-06
SMAP_sm_pm_interp_rollmean7,2.067649e-06,3.0940412e-06
V_rollcv_s2_b11_kobs14,2.048014e-06,2.7379385e-06
V_rollcv_SMAP_sm_interp_kobs7,2.0295581e-06,3.9162155e-06
A_pct_E_SAR_ratio,2.026715e-06,4.289794e-06
D_z_F_NDMI,2.0233792e-06,2.5509735e-06
V_rollcv_E_SAR_ratio_kobs14,2.0213674e-06,2.4056858e-06
C_lag_F_NDMI_kobs12,2.0197588e-06,5.0320796e-06
V_ema_F_NDMI_kobs14,2.002743e-06,3.2125351e-06
